OP_221219-21_48_54-None_QR440-0111-00036-rx_Beam2_HV_17.7_21.2_GHz_both_19.2_GHz_20C
date time, 19-12-22 21:48:54
itcc_runner_version, 1.2.4628
array geometry, Mrk1_S2000_TLM_RX_ArrayGeometry_V20062022_CalInfo
lens_assembly name, None
lens type (rx/tx), rx
Nlens, 3
Nports, 96
Nf, 36
# acu_version, 1.6.8
f_s, 17.7
f_e, 21.2
# f_c, 19.2
Source power [dBm], -40
IFBW [Hz], 200
Probe orientation, HV
Beam, 2
Calibration data, True
Temp. [°C],20
rfic temperatures,-86.59469473809523error reading rfic temperatures
barcodes,440-0111-00036
17.7,, 17.8,, 17.9,, 18.0,, 18.099999999999998,, 18.2,, 18.3,, 18.4,, 18.5,, 18.599999999999998,, 18.7,, 18.8,, 18.9,, 19.0,, 19.099999999999998,, 19.2,, 19.3,, 19.4,, 19.5,, 19.599999999999998,, 19.7,, 19.8,, 19.9,, 20.0,, 20.1,, 20.2,, 20.3,, 20.4,, 20.5,, 20.6,, 20.7,, 20.8,, 20.9,, 21.0,, 21.1,, 21.2
-1.371427238872982, 33.22741977512562, -0.620962314878406, 227.25845068952643, 1.2216647411534804, 61.78473988525873, 1.916575792945987, 260.99237226569994, 1.7734240401654313, 97.74810010616673, 3.029532348249167, 301.6642144385975, 3.038940530072194, 152.0001009742424, 4.770856330292065, 354.745363843328, 7.1662644430441125, 203.0504086160916, 8.544475151887978, 46.38165190031386, 10.686357958471913, 239.42907779460424, 11.988783811278909, 79.48820419851, 12.289343828369294, 274.42745880826243, 12.73325157743275, 110.59533174483654, 12.885195869780794, 313.92439136970995, 12.236003529909905, 153.98746788787412, 12.254820517430575, 356.09335217032094, 11.919963185319904, 206.06482537142878, 11.564099104033552, 52.47691771430941, 12.445446550836817, 261.49866221614775, 12.893011813600117, 109.54294065300444, 12.909762580924095, 310.78033336417826, 13.379597938467263, 156.63747660982403, 13.409319478762399, 3.4668247405432298, 14.018499235176025, 204.56997255890826, 14.464502109413559, 45.01906587331312, 13.594729085696297, 240.38663398212282, 12.728867288734873, 73.72117665276934, 10.477052664243532, 271.3529392991662, 7.415031569579481, 110.92851352841153, 4.623039906942042, 317.27487930352413, 1.5547848089986396, 162.95907466986327, -2.8437816938983747, 7.218482126886401, -9.609905959221358, 225.0853762356276, -15.811259661685488, 117.59147186814322, -14.832016874860672, 18.1469608319729
-2.518115824499782, 54.480743864372165, -2.3621553028828535, 255.4509102897655, -1.6511943820663162, 90.85203343656912, -0.8532383747521397, 295.3652674275329, -1.1927503566119988, 142.68975970740163, 0.43597970405536013, 346.34263781663844, 1.7738753307445119, 205.93125106198684, 2.660512152845442, 45.43748746260676, 6.3579522061072336, 251.69798387016496, 7.565333637110479, 99.7893643914544, 9.512864189686, 288.89577875493825, 12.32734668332174, 130.74478974305953, 11.620157514841123, 326.7042985400423, 12.826034707977051, 155.65940624957977, 13.202006975552054, 2.4680933639301266, 12.412904717046683, 197.73236654524504, 12.800576769297336, 35.395746579547456, 11.62251926342246, 246.73201192272552, 11.048591433180974, 87.55379056350782, 11.862569043832604, 298.84977971982033, 11.685093546949831, 147.27584948386075, 11.590479929794435, 350.61088344174465, 11.90160383478591, 200.44726950636073, 11.980973440433331, 47.2058272351495, 12.924680684159043, 247.4786483325991, 13.136356643916914, 87.70295046668262, 12.11075179803978, 284.2492076241941, 10.985075812021226, 119.97256099874538, 8.310767206942392, 318.55346046523476, 5.180538707137062, 161.83899874183157, 2.4051774129187407, 15.002963061596995, -0.20114799927537882, 228.64394556638902, -2.846067950036441, 82.21016707730463, -6.219362636962243, 297.67068291214525, -9.466979578137973, 155.48433804417837, -12.891897670149259, 20.37743175959704
-1.833689959312731, 90.70818025733823, -2.033010943244272, 288.445461496604, -0.8345979147196083, 129.5114290986023, -0.057891514861199735, 337.3173216373153, 0.8196126503085089, 180.8055240827045, 3.385635678615297, 26.68558151604011, 4.664632138860529, 234.92214442546486, 7.4364733617254695, 72.38182186274734, 10.51396349098464, 273.3933837702059, 12.042536006598688, 108.86179584146858, 13.899472167280189, 294.6604380377363, 14.605534708098313, 128.89909710169093, 14.09665111329777, 319.90555720240684, 13.569220596198424, 154.48354540101826, 12.79954635092179, 359.78844335625695, 11.684107777652974, 204.41761584911785, 11.835918379629543, 49.92080848111819, 11.732456050117051, 260.3240800716543, 11.444173676919217, 105.53553354735617, 12.151615865814595, 313.1469547431825, 12.232316557830494, 160.24478955363384, 11.796716848387572, 2.1977446722407805, 11.873568051137715, 210.0871380045521, 11.671101669937705, 59.68289553089912, 12.268998995103214, 263.80081452177797, 12.782154167664942, 107.51724930710121, 12.22325157740724, 306.4191528459202, 11.772120332091722, 142.0284123583927, 9.976118486938605, 342.28609603442993, 7.800038694120662, 183.77536410394717, 5.839737925485093, 31.029769958071313, 3.9512609881529217, 236.53599344336348, 1.3670149377732521, 77.75714572611642, -3.3674496974822787, 282.33854250718684, -9.612732207449712, 144.88141333860236, -13.52974841176856, 35.44192556181508
-1.691676270838791, 38.58808305981773, -2.226330137327469, 239.50012009787162, -2.00223447177138, 77.92007304223054, -1.1823652091062786, 286.9768570291172, -0.8403105719847228, 138.14690396733715, 1.853580288848153, 342.0953931432621, 4.208927015586621, 197.09874445480628, 5.657921505294291, 29.0584236308101, 9.409915026607727, 225.88498650119115, 10.104718166918365, 64.39923488433146, 10.82494453790347, 247.00119779249061, 12.160856218320589, 85.5462838813495, 9.908007901080763, 283.08003515304625, 9.831821498874, 118.21458388852515, 9.67045773910828, 333.86827828778576, 9.158877597486079, 178.21736626985555, 10.388672740576151, 21.2854574993738, 10.214880691646078, 234.48121083738496, 10.527885148099665, 74.20279715280655, 11.894348479901733, 281.5540356399199, 11.935908599970638, 126.36450949547879, 11.850287217981734, 326.65573644955646, 12.04460660802405, 174.26090419874345, 11.961835664139391, 21.12057916994277, 13.098752448975029, 222.10963606881654, 13.651460070719851, 61.72461906660547, 12.915457092674384, 257.17908871382303, 12.193407165358972, 91.72068881146411, 10.307681741962762, 288.0377884381097, 7.840082331719761, 124.84902825325977, 4.959833444441682, 329.565563045355, 1.8769272057864383, 179.90479680965956, -0.13189775050880348, 28.559097356047477, -3.6814272524377856, 233.6231221849013, -7.894831888821072, 82.1890903256245, -12.45288428262266, 299.90175349622837
-1.289371714718963, 196.78852806017264, -1.476687184494736, 31.44811045125825, -0.736972475041419, 229.32022181355748, -0.6888867268165365, 75.20853358649751, -0.6764225144998226, 280.66995985941975, 1.2099420705464659, 129.67924237204636, 2.060443468061723, 342.00446331771894, 4.58393246091493, 184.60085344651526, 7.6111199018490066, 31.056930288424148, 9.458253709562632, 231.90816010253604, 11.90216388244577, 61.96115533042561, 13.499999318361391, 258.96985896148226, 13.951794919121458, 89.42276445528842, 14.092126125776804, 280.58499330035545, 13.503574736279587, 121.50784418173122, 12.187191357111352, 322.5470938565743, 11.804510395483057, 166.44893376402342, 10.968516391099277, 18.865905420367042, 10.274407540174636, 230.40639833436478, 11.339114096279133, 85.37281015499914, 12.339510705560844, 297.72880987718736, 13.068360956515274, 141.08872940524728, 14.222259643950919, 347.8589430324131, 15.088070662355072, 194.2218545514304, 16.506938642208862, 31.5333351902873, 17.330551353611835, 227.13940684665147, 16.61489594856095, 57.39969187580046, 15.584605107141831, 245.86466359132442, 12.661565145668124, 79.40185019009438, 9.0367117263979, 279.00938344018766, 6.272030435185058, 128.4467617670596, 3.1440805443421844, 334.4287743395991, -0.6058476881460907, 180.46230596830054, -6.467172139946994, 34.80332779961429, -13.027861096981646, 275.1550479906796, -13.689414503384203, 180.882402357225
-0.9935325539850424, 247.19412712680844, -0.7607495956156505, 88.3643640832447, -0.004752207589602721, 284.2245896709147, 0.9181152896041085, 130.24258966557656, 0.977975866540103, 339.08356766657676, 3.178749717752506, 182.93351420265205, 5.135896696166292, 41.453807967088586, 6.512059955500714, 238.21831873306536, 10.658304110248553, 80.91821179534182, 12.139085885354206, 284.2848017792387, 14.181458154247606, 109.89137086170884, 16.96048115019417, 306.28258181900515, 16.013491489741618, 138.2556864039044, 16.850613798998012, 323.0836910634782, 16.45755048723157, 166.08969211871013, 14.685398367143119, 2.6736692013992402, 14.641457852336382, 203.25490499360168, 13.151399646793402, 57.32449447296228, 12.353871657309348, 261.7398152295557, 13.307610219906712, 117.06366932168257, 13.577566207861796, 327.8753550830801, 13.928407368393117, 171.05806703788033, 14.483363107363623, 20.281247575410095, 14.866006497808419, 226.48254014463808, 15.893475133101962, 64.51669979790037, 16.064524849941417, 263.86493658683366, 15.161432116328974, 99.26557825791761, 13.84840449075105, 292.0313044472795, 10.827761447384091, 132.6210020182103, 8.058399232354422, 337.4233120675302, 5.324330503239181, 187.9815842908378, 2.5070031672325004, 41.57365592109574, -0.14172018723562985, 255.18034157063272, -3.483179802811712, 112.76917491208566, -6.500852872407665, 331.3958716392063, -9.454981970618881, 196.23748758525002
-2.979238794776669, 27.188734530041305, -3.229507291301696, 221.91253562435384, -2.2963393614037324, 60.72230871733315, -2.048078794367588, 267.47557071067143, -1.7378856434920582, 111.25493922532198, 0.22067381921244977, 318.4323571152731, 0.9586728363106, 168.64393675757526, 3.187637003382396, 9.83481986693382, 5.851755291394881, 214.99566077851705, 7.076875265421142, 54.72013661927089, 8.729433272800648, 246.26928428902195, 9.623475036283665, 86.61993415236581, 9.531773166508607, 282.7471958959668, 9.621192218074015, 121.42875533864026, 9.770001259249469, 328.1301676165915, 9.431285534249673, 170.29096455275518, 9.796468017290362, 12.172156002226059, 9.565686177284855, 219.78186182488585, 8.980315456423941, 64.10315878551535, 9.394907387914392, 272.34877952345994, 9.370406908989903, 121.89211312867019, 9.045019798535765, 325.3730905586732, 9.244560531136125, 174.07826022111854, 9.188689571936164, 24.36031478007679, 9.970578721780495, 228.04915935444217, 10.428295160579799, 70.50421391698293, 9.609550171827058, 268.7189862714074, 8.964450894968904, 105.45818077550072, 6.848591576923511, 305.25739208517984, 4.045041125171028, 147.5465908703805, 1.991957589465321, 359.70165141103234, -0.3986690690965955, 209.20131769260496, -2.5503392951422605, 56.56874119458364, -6.810419233746291, 262.856349172727, -12.984652878359997, 128.71181177116515, -15.3896243530963, 26.005241662869246
-0.8554598527149159, 7.211637262404139, -0.21035225031208088, 204.60585230387926, 0.7417084220402563, 35.65135988241521, 1.6032138110830843, 234.2728637924485, 0.8787687359132419, 75.40965290161745, 1.7552584298038303, 275.7667182519919, 2.3944213195234916, 133.837931880029, 2.703546149282179, 332.5175637906529, 5.818943916668468, 178.49251265728938, 6.431912656205531, 26.506067461413206, 7.770341223214779, 217.0417003745711, 10.006392958470261, 59.94753440785509, 8.674325445859527, 259.6521833178616, 9.624610847282762, 93.73910567389979, 9.853074063268055, 305.07652921409004, 9.094586924097642, 147.51268956349645, 10.348136624545203, 351.708675245068, 10.348210686286297, 204.88035578283476, 10.627920421868883, 44.072422722528756, 11.985291284562729, 252.83876989377484, 12.279443889785785, 98.59481702610836, 12.448782959627591, 298.5405279227775, 12.827402700102297, 144.8880737455548, 12.75155995725121, 349.44608828067527, 13.485863219424907, 188.5894280001352, 13.542328887283226, 29.157759909392183, 12.603015788581551, 226.3008043022742, 11.66290154300996, 61.755180438325205, 9.029910756876005, 261.43193105429884, 6.662880065824133, 106.49169501237816, 4.831495932438468, 315.26655439639643, 2.5999264531969573, 161.5522430483717, 0.0019520630037554595, 5.934839471274929, -3.9558810847962182, 214.48219704928778, -8.078180753250221, 66.4593446640448, -12.230338432521979, 285.5840061368634
-1.0490405530749352, 162.14611333450955, -1.2657714366372577, 358.13350827743767, -0.2909527114333006, 196.75226822827156, 0.007666246105018723, 42.37382949717718, -0.032455385041039134, 246.22794536067812, 1.927596643223618, 94.37055820295318, 2.844975164843881, 305.9459592716452, 5.4815215541278, 146.88990515392769, 8.518052990887604, 350.9631225285557, 10.13735836191067, 188.37091568887305, 12.085546950544803, 16.881477450872577, 13.158009187306035, 213.33203000985068, 13.02640329274597, 44.66010825561709, 12.8157462924546, 238.0577788726108, 11.968525212708148, 80.54015019232888, 10.297562444449932, 284.396655754283, 9.854480411051995, 132.3887327384275, 9.375868475705074, 348.43153029821764, 9.244421337108314, 200.88976712792493, 10.724720106404696, 54.55751630685681, 11.969015472241683, 264.9816933693417, 12.795520494590086, 104.90887329628953, 13.615192216062873, 307.3184022529989, 13.724224343312263, 151.38579112088215, 14.335840531641878, 350.8802909648972, 14.817235652461358, 190.10240087968754, 14.067303965691643, 23.540995225288427, 13.158463582019294, 214.82023612864754, 10.761327499093019, 49.85956347654025, 7.5105739794704895, 246.14759902027862, 4.131426030894415, 91.3701896515037, 0.33492500834510963, 297.886766046052, -4.166919763217626, 146.23046082289036, -10.596102282883512, 6.067658248081491, -17.139797113630895, 257.0440281706489, -16.457366710654103, 165.67377762509395
