OP_221219-21_48_53-None_QR440-0111-00036-rx_Beam1_HV_17.7_21.2_GHz_both_19.2_GHz_20C
date time, 19-12-22 21:48:53
itcc_runner_version, 1.2.4628
array geometry, Mrk1_S2000_TLM_RX_ArrayGeometry_V20062022_CalInfo
lens_assembly name, None
lens type (rx/tx), rx
Nlens, 3
Nports, 96
Nf, 36
# acu_version, 1.6.8
f_s, 17.7
f_e, 21.2
# f_c, 19.2
Source power [dBm], -40
IFBW [Hz], 200
Probe orientation, HV
Beam, 1
Calibration data, True
Temp. [°C],20
rfic temperatures,-86.59469473809523error reading rfic temperatures
barcodes,440-0111-00036
17.7,, 17.8,, 17.9,, 18.0,, 18.099999999999998,, 18.2,, 18.3,, 18.4,, 18.5,, 18.599999999999998,, 18.7,, 18.8,, 18.9,, 19.0,, 19.099999999999998,, 19.2,, 19.3,, 19.4,, 19.5,, 19.599999999999998,, 19.7,, 19.8,, 19.9,, 20.0,, 20.1,, 20.2,, 20.3,, 20.4,, 20.5,, 20.6,, 20.7,, 20.8,, 20.9,, 21.0,, 21.1,, 21.2
0.5805986124392636, 197.73291529436327, 0.5124198888231234, 37.92050504574812, 1.5305984800179895, 241.0520258091674, 2.3345083397475705, 93.2830538178606, 3.411992853607415, 301.3096685216497, 6.586583384075258, 152.8987741759839, 9.233140844319077, 4.148751162281209, 13.39514887370214, 199.99928421756218, 18.30809737236614, 34.7812492007258, 20.74793122237803, 208.41416690546345, 20.29651805590818, 18.386523513784486, 18.54098630032493, 212.25582201260917, 16.099714383506775, 50.978389100702294, 15.060243611956476, 257.9239975230429, 14.632143424184118, 110.55561512682655, 13.762788099907066, 320.1832730600586, 14.191515311471532, 169.7733656688052, 14.300838430727731, 25.150060412966827, 14.657026543270993, 236.18757245972938, 16.064194071728696, 87.72806979976231, 17.16671147571558, 299.8234829019462, 18.403622195317407, 143.21081593934105, 20.164413268587502, 347.1235380463767, 21.271458289256774, 187.52353139447544, 22.389764820543977, 18.271965685962744, 22.19579996773632, 210.19040040518402, 20.56451932841447, 42.295825160179284, 19.106123096320253, 235.62992478099397, 16.524080569110108, 72.6785396888594, 12.915661904602722, 272.8652074973838, 9.61080995990211, 122.09387175479593, 6.406483954849919, 331.786480107994, 2.305367452681409, 180.86987699589878, -3.6396923364050187, 40.45443549254528, -9.304168161747064, 289.45614600802367, -8.351101348032028, 187.8960016359296
2.2770903266750278, 247.68441817217575, 2.3057701563060546, 93.42597502566156, 2.8544657987059203, 294.90094909906594, 4.376184427105427, 148.10974235863847, 5.463643082018948, 359.91756933880356, 8.823805778664651, 205.03587621944936, 12.216522702143218, 61.451520468689985, 14.859866690099011, 252.6116344946259, 20.5265025173839, 85.4883388501234, 22.53141053733403, 263.6521959841546, 21.758930870802146, 70.5806207533213, 21.25060922293818, 266.39408862558616, 17.743156468618714, 107.53245042556755, 17.48898968835393, 307.62823192527526, 17.234474040481654, 163.73193485014653, 16.344801770626347, 9.87771512546061, 17.33669364223122, 213.19649416006678, 16.556988237488632, 67.71739169725518, 16.495928215046455, 272.3969731957528, 17.68524786797172, 124.402010927662, 17.77464051597892, 335.4184129165825, 18.495349940624223, 180.83326317193604, 19.656064584531904, 29.535851288941156, 20.423875363024887, 231.67859913607697, 21.39885607443688, 65.09214723093106, 21.128862390504757, 260.63949281103976, 19.349325799819745, 96.36463999920124, 17.811679403767695, 294.09615460373186, 14.995803691744388, 134.93888556439867, 11.754704227021842, 340.0638716062149, 8.840170155801781, 195.78029857302747, 6.378689122699513, 52.21532028851562, 4.092212245206197, 268.28183843995384, 1.4563291504275981, 125.20126450384733, -1.3881474853711784, 341.1636725159094, -4.856803782182627, 204.20997489926808
-1.652787744497668, 76.92721007492796, -1.7220363642268603, 275.94992002246875, -0.5757558889853865, 118.3488333044965, 0.13164151023764453, 328.2300777024227, 0.8119577008750716, 173.93916023360464, 3.3917787953535883, 23.644387585725752, 5.078012040778615, 235.63641807325962, 8.296665063575933, 75.32041652365854, 12.429172173416891, 277.2950426160292, 15.061765537970022, 102.35041105755742, 15.294649036235013, 276.1681929179342, 14.072219820931535, 113.89464011593944, 12.483958743807603, 313.36833935467416, 11.95531487736419, 158.40743568612794, 11.85274069406811, 9.4926350051595, 11.19594148387096, 217.12393419734164, 11.748148970494315, 64.506239336014, 11.884995766187519, 276.85916161115836, 11.911361123856087, 124.4723929835622, 12.767907591006207, 334.4124286663171, 13.213631625207341, 185.96129494723033, 13.606212781660428, 31.641613962417896, 14.899161938521896, 240.4172531358187, 15.783128572966893, 85.7537676361877, 16.596403405634398, 282.53596611440935, 16.797035072757364, 121.84910409399373, 15.61387959563108, 317.255311932377, 14.335911156120531, 153.76173628778056, 12.253854229528603, 357.2376647277625, 9.655925082766872, 202.29295795204166, 7.462003668436453, 54.27135803879849, 5.760595125191542, 265.3913365094729, 3.7973951516116697, 111.9552888284785, 0.10860940600289812, 317.4084565616973, -5.779630187387723, 176.72636946277404, -9.801212572538997, 68.36547446197297
-0.583176460379731, 52.93396105754291, -0.14490785773648518, 255.70016883535573, 0.8319059521093704, 91.60983611856867, 2.014975595708442, 296.839184999822, 2.1873252245562558, 143.05500041948216, 4.245135858594246, 345.7786651586627, 6.199352393795464, 202.305759150481, 7.659665540478961, 37.11950538768928, 12.165420125602335, 235.8070746639861, 13.523665517779794, 65.30254418507916, 12.741743381619813, 238.57051473367176, 12.205206055426371, 80.65276189755461, 8.954357267711517, 287.7088547757472, 9.103585199120921, 133.38333076795098, 9.671237440653089, 354.31623291951746, 9.629333683278055, 202.37714533236397, 11.49013241918386, 47.971516970604675, 12.011293591894411, 262.5687603450391, 12.9587103464851, 102.64412758894254, 14.88553826293928, 310.1140975260529, 15.60668031740122, 154.01646060504922, 16.119250710723584, 350.7358183355474, 16.56825834644006, 195.86935215286192, 16.850299661193787, 38.067103307964565, 17.539842166636316, 231.27053366058468, 17.00133060355705, 68.21842230332798, 15.200213668201064, 264.8028117642642, 13.553789930496498, 103.48546108546208, 11.233429494767055, 306.8792704645267, 8.6555696299556, 150.88423083902802, 5.868682485713956, 2.0697206908851395, 3.363336340512333, 219.19639064077654, 2.1076422208134895, 72.23738153694342, -0.3800059391282994, 279.700299319607, -3.764106174765336, 127.14787538017687, -7.81792181611063, 344.1535248944423
-1.3795779934171093, 40.00339254269425, -1.0556167241410077, 237.09294147256668, 0.2956298972569647, 77.00983411425806, 1.27413478338765, 284.8890929489932, 2.2132255758473933, 125.84342493464094, 4.533018249243628, 329.93688499588137, 5.605526455185216, 178.03020322362025, 8.27909512090986, 16.5925302467056, 11.805258625999123, 217.87475282262244, 13.802590351291016, 44.35445187231146, 13.867224953643182, 220.44480451660374, 12.387305976864955, 60.26761045901898, 10.89374498076185, 263.3384590093598, 10.63032539271974, 110.1795860824695, 10.689559597358446, 323.1312922046276, 10.495169930253812, 173.28295725274958, 11.730707983273525, 21.450062327095047, 12.53638623171307, 232.6433043181837, 13.095088830034703, 78.50229363337205, 14.546058391264438, 286.00333089161603, 15.553956148437935, 134.21228031256288, 16.47524468965863, 334.6497151624006, 17.84299582426058, 177.05096952401976, 18.59588676772784, 16.701184569454888, 19.188857772294178, 207.5152172695795, 18.67619490280625, 40.85807092895405, 16.578636013721734, 234.1275123787878, 14.52742155229663, 70.45142834016396, 11.523802397658072, 274.2043370023224, 8.356404276462296, 121.21662980627707, 6.209032982390745, 336.81652440759194, 3.9969129163862203, 186.29199843464542, 1.1244261357738157, 33.60471643072267, -3.782239013082054, 246.71935590952594, -9.895562221169001, 122.95807810142458, -10.514792530377232, 26.98732462536846
-0.7929794541746615, 62.121055299643686, -0.661873034392809, 264.66514815682, -0.2683853223491434, 102.19131409220664, 0.6941512863668325, 311.963389909229, 1.0554390657457797, 161.9324243700219, 3.443208170424809, 7.379232731662325, 5.740914343795128, 225.79678642328972, 7.56790372868946, 61.75624276988438, 12.406916896787063, 260.99141144697353, 14.145163374281257, 92.77346167579718, 14.188074805142863, 265.51380888091114, 14.12162190035456, 106.28237118128584, 11.518534073234292, 310.30888282998706, 11.968955046581808, 150.99282160867838, 12.379417293687533, 7.126741336744211, 11.847695496386358, 213.2579711906373, 13.452693186523657, 58.63539346106054, 13.745809333433295, 272.8408178548123, 14.456097315003543, 112.76966670315961, 16.169787526846854, 320.71722748168764, 16.62528163894769, 165.99763278842718, 17.166513665315012, 6.3509799002192615, 18.1689646316912, 211.23707788674994, 18.530946623638947, 50.525286432050706, 19.045127982559507, 242.28067966160148, 18.292869400720328, 78.8093814565394, 16.292221574070695, 274.7120361917273, 14.224126654099958, 112.5356491066266, 11.106049477579642, 319.1989460811483, 8.482903464887123, 168.52733920653048, 6.0340904841978364, 23.606874852199134, 3.752522761747282, 240.41081821508655, 1.764623635315424, 96.43436041004993, -0.7368509961400816, 313.9606490590288, -3.068809034457092, 170.65183524580686, -5.900575659431379, 32.12571933160457
1.328917032076463, 202.7204658134724, 0.9220947080919206, 42.68061942193088, 1.7480692570504897, 246.99248813250432, 2.583733461582827, 100.37590692393067, 3.872264060991315, 307.76748442162386, 7.00881985787905, 156.71288467677417, 9.183729060132656, 6.787189113068739, 13.022043998237137, 204.37058551004336, 17.851750780669093, 40.74208256275689, 20.287889460708797, 216.39646105506228, 20.20993009170222, 26.57709689235778, 18.53226598625889, 218.51011202965287, 16.065788668440288, 55.66216306135735, 14.711181422971297, 260.8727874196845, 13.958662789729088, 114.03639489172448, 13.03585218569056, 324.69066935832336, 13.451392335575116, 173.41441274637137, 13.287259127963845, 27.668611851865254, 13.226807312378291, 238.6501923617673, 14.245020753115941, 90.8039863512255, 14.886190737268606, 304.7873529195084, 15.709301870125326, 151.1585612784309, 17.342210225426008, 359.08294354178327, 18.451041523649973, 202.99608611281806, 19.52559490008141, 37.296476716912956, 19.640655136415834, 232.9803215654291, 18.252535467742433, 67.1271033020054, 16.86563233476887, 262.2765298783964, 14.301389885518036, 103.57224352974353, 11.299013924485346, 307.0753807258146, 8.87110986042076, 159.69280265876338, 6.360017873017552, 11.875388384035887, 4.229580384100106, 222.06851345111218, 0.19133434967204846, 70.71198597762421, -5.69793125943049, 297.7950154154289, -7.752043595201479, 196.3271554161131
0.3469276717295845, 157.3583721907468, -0.056624835303513116, 1.7915956307054297, 0.2931393765156347, 204.16292321130902, 1.7831435229962551, 57.91142508851127, 2.798983857879072, 270.3547337307825, 6.229052985312981, 115.91226148238157, 9.619046967014715, 330.78817025851447, 12.182972787282917, 161.19323515642208, 17.616902222555662, 351.9082459013446, 18.870212876522427, 172.33799586715003, 18.036225823726234, 341.1906703968094, 17.08254447022955, 176.10635550296732, 13.01720117971465, 19.039780310843344, 12.346193185309817, 222.1817720299882, 11.797324572562689, 82.22278528984175, 10.540852742048209, 293.96479051453457, 11.918216080313705, 145.79247258603198, 12.101772441305833, 5.614805006448651, 12.98512526950381, 210.9071145806241, 14.915741863261863, 63.43191024483375, 15.840983859405771, 274.0902955778233, 17.363497305046256, 117.3380944934395, 19.008207114490535, 321.7793854465645, 20.20165708469859, 162.53316148887015, 21.752776052601632, 351.4920312208825, 21.57702760448389, 182.4687035627128, 19.93162058087223, 14.321507535252227, 18.260386570549702, 207.196603617563, 14.988900904577303, 47.28164003627716, 12.076315016258805, 253.33774855472421, 9.656839311175888, 104.8959294709064, 7.252111812385157, 315.9326457325503, 4.873465940057583, 165.10848090677123, 1.5459785626044944, 16.88530395325432, -1.9726861022009028, 228.15008395711538, -6.30111304878585, 86.84801757693701
0.166899146102994, 0.04341227583450198, 0.6022442395201517, 198.16765278835388, 2.241653695666312, 36.136627152612576, 3.134008991726567, 238.75737266277207, 3.366477168007896, 76.76507420367369, 4.853905299524074, 282.0539915973272, 5.485804928262949, 133.65282321741105, 8.067647329256024, 335.19506968069294, 11.736747186816071, 178.67554738670734, 13.768630242547175, 5.126947103276737, 13.739814715847341, 183.05418713008183, 12.46859280508718, 23.209092936677937, 10.966053468776988, 226.4395230020403, 10.819941097052352, 73.48944341555978, 10.867306042903198, 285.74632188321607, 10.548230415374608, 135.46080398715168, 11.723232220843318, 344.22903982901096, 12.5462688713936, 196.30542344479522, 13.318507732564083, 41.88804339953076, 14.769195375855542, 247.91297452625372, 15.587596896971705, 94.39909574081206, 16.12040212045017, 294.45113671204797, 17.171764751056497, 136.95259935265386, 17.389567595795715, 338.0122262401754, 17.637258237897097, 173.99064157332398, 17.54396223905578, 12.117520636924473, 16.115997107846802, 207.07253284391118, 14.694432218232304, 43.128725982045495, 12.525690048512336, 244.54794084789845, 9.770831790040873, 84.37326982595599, 6.741525908709306, 291.0160170866834, 3.3977752088092066, 139.986225983057, -0.47011259808072703, 349.79166254997506, -6.1346628892518575, 208.4383346140057, -11.643035289300304, 94.55296209843291, -11.242537010264346, 355.18836858125854
