First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,RHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0329-00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,341.0353,0,341.9884,0,342.9427,0,343.8979,0,344.8533,0,345.8084,0,346.7628,0,347.7158,0,347.8026,0,347.8894,0,347.9762,0,348.063,0,348.1498,0,348.2366,0,348.3234,0,350.0681,0,351.821,0,353.5788,0,355.3382,0,357.0961,0,358.8489,0,0.59358,0,4.672,0,8.8617,0,13.1212,0,17.4044,0,21.6639,0,25.8536,0,29.932,0,32.1584,0,34.4019,0,36.6559,0,38.9134,0,41.1674,0,43.4109,0,45.6373
0,341.0353,0,341.3738,0,342.3213,0,343.2759,0,344.2311,0,345.1864,0,346.1412,0,347.0951,0,347.6197,0,347.7065,0,347.7933,0,347.8801,0,347.9669,0,348.0537,0,348.1405,0,349.8722,0,351.6237,0,353.3806,0,355.1395,0,356.8971,0,358.6501,0,0.39535,0,1.9405,0,6.0488,0,10.2548,0,14.5155,0,18.7844,0,23.0147,0,27.1617,0,30.2647,0,32.4928,0,34.7371,0,36.9908,0,39.2469,0,41.4985,0,43.7386
0,341.0353,0,341.2987,0,341.7125,0,342.6543,0,343.6091,0,344.5643,0,345.5194,0,346.4738,0,347.4271,0,347.5235,0,347.6104,0,347.6972,0,347.784,0,347.8708,0,347.9576,0,349.6836,0,351.4267,0,353.1825,0,354.9408,0,356.6982,0,358.4514,0,0.1971,0,1.3216,0,3.295,0,7.4287,0,11.6461,0,15.903,0,20.1528,0,24.3495,0,27.5223,0,30.5976,0,32.8273,0,35.0721,0,37.3253,0,39.5799,0,41.8289
0,341.0353,0,341.2235,0,341.6373,0,342.0513,0,342.9874,0,343.9423,0,344.8974,0,345.8522,0,346.8062,0,347.3406,0,347.4274,0,347.5142,0,347.601,0,347.6879,0,347.7747,0,349.5005,0,351.2318,0,352.9847,0,354.7423,0,356.4994,0,358.2527,0,359.9988,0,1.1233,0,2.249,0,4.6557,0,8.8103,0,13.0341,0,17.2822,0,21.5082,0,24.7118,0,27.8829,0,30.9306,0,33.1617,0,35.4069,0,37.6594,0,39.9124
0,341.0353,0,341.2175,0,341.562,0,341.976,0,342.3901,0,343.3205,0,344.2754,0,345.2304,0,346.1849,0,347.1384,0,347.2445,0,347.3313,0,347.4181,0,347.5049,0,347.5917,0,349.3173,0,351.0487,0,352.7869,0,354.5439,0,356.3006,0,358.054,0,359.8006,0,0.92489,0,2.0507,0,3.1772,0,6.0211,0,10.1918,0,14.4171,0,18.6515,0,21.8704,0,25.0743,0,28.2436,0,31.2637,0,33.496,0,35.7415,0,37.9932
0,341.0353,0,341.354,0,341.4868,0,341.9007,0,342.3148,0,342.7291,0,343.6536,0,344.6085,0,345.5633,0,346.5174,0,347.0615,0,347.1483,0,347.2351,0,347.3219,0,347.4088,0,349.1341,0,350.8655,0,352.5999,0,354.3456,0,356.102,0,357.8553,0,359.6023,0,0.72648,0,1.8523,0,2.979,0,4.1055,0,7.3896,0,11.5718,0,15.7936,0,19.0118,0,22.2331,0,25.4371,0,28.6042,0,31.5968,0,33.8302,0,36.0758
0,341.0353,0,341.4907,0,341.4116,0,341.8255,0,342.2395,0,342.6537,0,343.068,0,343.9866,0,344.9415,0,345.896,0,346.8497,0,346.9653,0,347.0522,0,347.139,0,347.2258,0,348.9508,0,350.6822,0,352.417,0,354.1519,0,355.9034,0,357.6567,0,359.404,0,0.52805,0,1.6539,0,2.7807,0,3.9075,0,5.0336,0,8.7598,0,12.9484,0,16.1501,0,19.3728,0,22.5962,0,25.8,0,28.9648,0,31.9299,0,34.1644
0,341.0353,0,341.6273,0,341.3365,0,341.7503,0,342.1643,0,342.5784,0,342.9927,0,343.407,0,344.3197,0,345.2744,0,346.2286,0,346.7824,0,346.8692,0,346.956,0,347.0428,0,348.7675,0,350.4989,0,352.234,0,353.9696,0,355.7049,0,357.4581,0,359.2058,0,0.32959,0,1.4554,0,2.5823,0,3.7094,0,4.8359,0,5.9939,0,10.13,0,13.2996,0,16.5076,0,19.7345,0,22.9598,0,26.1632,0,29.3253,0,32.2631
0,341.0353,0,341.0781,0,341.3996,0,341.675,0,342.089,0,342.5031,0,342.9174,0,343.3317,0,343.746,0,344.6527,0,345.6071,0,346.5609,0,346.6862,0,346.773,0,346.8598,0,348.5841,0,350.3155,0,352.0509,0,353.7871,0,355.521,0,357.2596,0,359.0075,0,0.13112,0,1.2569,0,2.3839,0,3.5112,0,4.6381,0,5.7636,0,7.3512,0,10.4741,0,13.9776,0,17.6623,0,21.3633,0,25.0499,0,28.692,0,32.2618
0,341.0353,0,340.1615,0,341.5362,0,341.5998,0,342.0138,0,342.4278,0,342.8421,0,343.2564,0,343.6707,0,344.085,0,344.9855,0,345.9397,0,346.5033,0,346.5901,0,346.6769,0,348.4007,0,350.132,0,351.8677,0,353.6045,0,355.3393,0,357.0688,0,358.8092,0,359.9326,0,1.0583,0,2.1853,0,3.317,0,4.4712,0,5.6238,0,6.7741,0,10.7791,0,14.4323,0,18.1282,0,21.8366,0,25.5266,0,29.1682,0,32.7337
0,341.0353,0,339.2415,0,341.6728,0,341.5246,0,341.9385,0,342.3526,0,342.7667,0,343.181,0,343.5953,0,344.0097,0,344.424,0,345.3183,0,346.2722,0,346.4071,0,346.4939,0,348.2173,0,349.9485,0,351.6844,0,353.4217,0,355.1574,0,356.8882,0,358.611,0,359.7614,0,0.91408,0,2.0682,0,3.2228,0,4.3769,0,5.5296,0,6.68,0,10.7215,0,14.8664,0,18.5962,0,22.3115,0,26.0045,0,29.645,0,33.2057
0,341.0353,0,338.3185,0,341.8095,0,341.4494,0,341.8633,0,342.2773,0,342.6914,0,343.1057,0,343.52,0,343.9343,0,344.3486,0,344.7628,0,345.651,0,346.2242,0,346.3109,0,348.0339,0,349.7649,0,351.501,0,353.2388,0,354.9754,0,356.9709,0,359.0146,0,359.713,0,0.82022,0,1.9741,0,3.1286,0,4.2826,0,5.4354,0,6.5859,0,10.6262,0,14.7709,0,18.9795,0,22.788,0,26.4834,0,30.1223,0,33.6777
0,341.0353,0,338.2997,0,341.9462,0,341.5817,0,341.788,0,342.202,0,342.6161,0,343.0304,0,343.4446,0,343.859,0,344.2733,0,344.6875,0,345.1016,0,345.9835,0,346.128,0,347.8504,0,349.5813,0,351.3175,0,353.2619,0,355.3215,0,357.3753,0,359.4183,0,0.11718,0,0.81698,0,1.8801,0,3.0344,0,4.1884,0,5.3412,0,6.4917,0,10.5308,0,14.6753,0,18.8848,0,23.1146,0,26.9633,0,30.6002,0,34.1498
0,341.0353,0,338.2997,0,342.0829,0,341.7184,0,341.7128,0,342.1267,0,342.5408,0,342.955,0,343.3693,0,343.7836,0,344.1979,0,344.6121,0,345.0263,0,345.4402,0,345.9451,0,347.6669,0,349.5446,0,351.603,0,353.6652,0,355.726,0,357.7801,0,359.8222,0,0.52137,0,1.2214,0,1.922,0,2.9402,0,4.0942,0,5.2469,0,6.3976,0,10.4355,0,14.5797,0,18.7899,0,23.0216,0,27.2289,0,31.0784,0,34.6217
