First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,30500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,LHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0329-00527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,354.3115,0,355.3783,0,356.447,0,357.5168,0,358.5869,0,359.6567,0,0.72539,0,1.7922,0,3.8252,0,5.8712,0,7.9251,0,9.9817,0,12.0356,0,14.0816,0,16.1146,0,17.5793,0,19.0487,0,20.5211,0,21.9945,0,23.4669,0,24.9364,0,26.401,0,32.4347,0,38.869,0,45.5702,0,52.3654,0,59.0666,0,65.5009,0,71.5346,0,72.8563,0,74.1816,0,75.5091,0,76.8372,0,78.1647,0,79.49,0,80.8117
0,354.3115,0,356.0805,0,357.1592,0,358.2346,0,359.3099,0,0.3843,0,1.4571,0,2.5275,0,4.0762,0,6.1249,0,8.1809,0,10.2388,0,12.2935,0,14.3396,0,16.372,0,18.7041,0,20.1816,0,21.6606,0,23.1391,0,24.615,0,26.0865,0,27.5516,0,31.7149,0,38.0742,0,44.7161,0,51.4739,0,58.163,0,64.6094,0,70.6753,0,71.647,0,72.969,0,74.2944,0,75.6218,0,76.9498,0,78.277,0,79.6019
0,354.3115,0,356.4389,0,357.8707,0,358.9595,0,0.039649,0,1.1184,0,2.195,0,3.2686,0,4.3386,0,6.379,0,8.437,0,10.4963,0,12.5516,0,14.5977,0,16.6295,0,19.3379,0,21.3241,0,22.8086,0,24.291,0,25.7693,0,27.2416,0,28.706,0,32.5802,0,37.292,0,43.8728,0,50.5906,0,57.2642,0,63.7196,0,69.8147,0,70.7778,0,71.7595,0,73.0817,0,74.4072,0,75.7346,0,77.0624,0,78.3893
0,354.3115,0,356.7975,0,358.2314,0,359.6791,0,0.77608,0,1.8588,0,2.9388,0,4.0154,0,5.0877,0,6.6337,0,8.6935,0,10.7541,0,12.81,0,14.856,0,16.887,0,19.5975,0,22.3477,0,23.9642,0,25.4493,0,26.9288,0,28.4007,0,29.8633,0,33.7655,0,37.8269,0,43.0405,0,49.7157,0,56.3708,0,62.8318,0,68.9534,0,69.9173,0,70.8804,0,71.8719,0,73.1943,0,74.5199,0,75.8473,0,77.175
0,354.3115,0,356.8689,0,358.592,0,0.041183,0,1.5022,0,2.6054,0,3.6885,0,4.7676,0,5.842,0,6.9108,0,8.9504,0,11.0121,0,13.0685,0,15.1143,0,17.1445,0,19.8571,0,22.6081,0,25.1266,0,26.6132,0,28.0926,0,29.563,0,31.0224,0,34.9495,0,39.0249,0,43.2139,0,48.8496,0,55.4831,0,61.9465,0,68.0916,0,69.056,0,70.02,0,70.983,0,71.9844,0,73.307,0,74.6327,0,75.96
0,354.3115,0,356.3488,0,358.9526,0,0.40313,0,1.865,0,3.3364,0,4.4439,0,5.5252,0,6.6011,0,7.671,0,9.2077,0,11.2705,0,13.3273,0,15.3728,0,17.4021,0,20.1166,0,22.8684,0,25.6453,0,27.7817,0,29.2599,0,30.7274,0,32.1825,0,36.1311,0,40.2169,0,44.4037,0,48.6496,0,54.6015,0,61.0641,0,67.2298,0,68.1942,0,69.1586,0,70.1226,0,71.0855,0,72.0969,0,73.4197,0,74.7454
0,354.3115,0,355.8305,0,359.3131,0,0.76492,0,2.2276,0,3.6993,0,5.1782,0,6.2877,0,7.3649,0,8.4355,0,9.4988,0,11.5291,0,13.5862,0,15.6314,0,17.6597,0,20.376,0,23.1284,0,25.9048,0,28.6923,0,30.4296,0,31.893,0,33.3425,0,37.3093,0,41.4019,0,45.5829,0,49.8098,0,54.037,0,60.185,0,66.3683,0,67.3323,0,68.2967,0,69.2612,0,70.2252,0,71.1881,0,72.2094,0,73.5323
0,354.3115,0,355.3139,0,359.6736,0,1.1265,0,2.5898,0,4.0617,0,5.5403,0,7.0237,0,8.1332,0,9.204,0,10.2671,0,11.7879,0,13.8453,0,15.8901,0,17.9173,0,20.6353,0,23.3883,0,26.1639,0,28.9495,0,31.6007,0,33.0588,0,34.5016,0,38.4833,0,42.5791,0,46.7507,0,50.9553,0,55.148,0,59.3096,0,65.5076,0,66.4707,0,67.4348,0,68.3993,0,69.3639,0,70.3278,0,71.2907,0,72.3219
0,354.3115,0,354.6605,0,359.4543,0,1.4879,0,2.9517,0,4.4237,0,5.9019,0,7.3843,0,8.8691,0,9.9764,0,11.0388,0,12.0921,0,14.1046,0,16.1489,0,18.1749,0,20.8945,0,23.6479,0,26.4227,0,29.2063,0,31.9853,0,34.224,0,35.6589,0,39.6519,0,43.7474,0,47.9062,0,52.0855,0,56.241,0,60.3302,0,64.648,0,65.6098,0,66.6909,0,67.8229,0,68.9555,0,70.0877,0,71.2187,0,72.3476
0,354.3115,0,353.9327,0,358.928,0,1.849,0,3.3132,0,4.7851,0,6.2628,0,7.7442,0,9.2275,0,10.7106,0,11.8136,0,12.8653,0,14.364,0,16.4077,0,18.4325,0,21.1536,0,23.9072,0,26.6812,0,29.4626,0,32.2383,0,34.9955,0,36.8133,0,40.8143,0,44.906,0,49.0487,0,53.2163,0,57.462,0,61.6606,0,65.7689,0,65.892,0,67.0237,0,68.1566,0,69.2897,0,70.4222,0,71.5532,0,72.6818
0,354.3115,0,353.2038,0,358.4031,0,2.2098,0,3.6744,0,5.1461,0,6.6231,0,8.1034,0,9.585,0,11.066,0,12.5444,0,13.641,0,14.6801,0,16.6666,0,18.6901,0,21.4125,0,24.1664,0,26.9393,0,29.7184,0,32.4907,0,35.2433,0,37.9639,0,42.0314,0,46.2151,0,50.4741,0,54.7625,0,59.0327,0,63.2382,0,67.3366,0,67.3725,0,67.4083,0,68.4905,0,69.6241,0,70.7568,0,71.8877,0,73.016
0,354.3115,0,352.4741,0,357.8796,0,2.5703,0,4.035,0,5.5065,0,6.9827,0,8.4617,0,9.9416,0,11.4204,0,12.8961,0,14.3668,0,15.4551,0,16.9256,0,18.9476,0,21.6713,0,24.4252,0,27.197,0,29.9738,0,32.7425,0,35.3729,0,37.9502,0,43.3137,0,47.6964,0,52.0085,0,56.3333,0,60.6218,0,64.8277,0,68.9096,0,68.9446,0,68.9796,0,69.0145,0,69.9588,0,71.0916,0,72.2224,0,73.3503
0,354.3115,0,352.4592,0,357.3577,0,2.0574,0,4.3953,0,5.8663,0,7.3416,0,8.8193,0,10.2973,0,11.7738,0,13.2467,0,14.7142,0,16.1743,0,17.2523,0,19.2051,0,21.93,0,24.6838,0,27.4543,0,30.1342,0,32.7549,0,35.3591,0,37.9364,0,43.2996,0,48.9308,0,53.5716,0,57.9267,0,62.2271,0,66.4266,0,70.4856,0,70.5197,0,70.5537,0,70.5877,0,70.6217,0,71.4266,0,72.5571,0,73.6846
0,354.3115,0,352.4592,0,356.8373,0,1.5271,0,4.755,0,6.2255,0,7.6998,0,9.176,0,10.6521,0,12.1261,0,13.5962,0,15.0604,0,16.5167,0,17.9636,0,19.4626,0,22.1884,0,24.8735,0,27.4942,0,30.1204,0,32.7411,0,35.3453,0,37.9227,0,43.2855,0,48.9167,0,54.7217,0,59.5409,0,63.8461,0,68.0325,0,72.0624,0,72.0954,0,72.1285,0,72.1614,0,72.1944,0,72.2273,0,72.8919,0,74.0188
