First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,LHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0329-00546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,336.3022,0,335.4121,0,334.5208,0,333.629,0,332.7369,0,331.845,0,330.9538,0,330.0636,0,332.8059,0,335.5806,0,338.3752,0,341.1764,0,343.971,0,346.7457,0,349.488,0,351.4414,0,353.4063,0,355.3782,0,357.3525,0,359.3244,0,1.2893,0,3.2427,0,5.8689,0,8.5235,0,11.1954,0,13.8731,0,16.545,0,19.1996,0,21.8257,0,23.4646,0,25.1102,0,26.7599,0,28.411,0,30.0608,0,31.7064,0,33.3452
0,336.3022,0,337.3128,0,336.4435,0,335.5507,0,334.6567,0,333.762,0,332.8671,0,331.9723,0,332.8816,0,335.6578,0,338.4534,0,341.2553,0,344.0502,0,346.8249,0,349.5667,0,351.8677,0,353.8369,0,355.8121,0,357.7887,0,359.7618,0,1.7269,0,3.6795,0,6.7201,0,9.391,0,12.0756,0,14.7622,0,17.439,0,20.0946,0,22.7179,0,25.3039,0,26.9661,0,28.6292,0,30.2906,0,31.9475,0,33.5971,0,35.2367
0,336.3022,0,337.2484,0,338.3273,0,337.4794,0,336.5856,0,335.6901,0,334.7934,0,333.896,0,332.9982,0,335.735,0,338.5317,0,341.3343,0,344.1295,0,346.9041,0,349.6455,0,352.0961,0,354.2688,0,356.2471,0,358.2257,0,0.19986,0,2.165,0,4.1165,0,7.2323,0,10.2662,0,12.9623,0,15.6565,0,18.337,0,20.9923,0,23.6115,0,26.2349,0,28.8506,0,30.5238,0,32.192,0,33.8524,0,35.5023,0,37.1391
0,336.3022,0,337.184,0,338.2622,0,339.3449,0,338.5192,0,337.625,0,336.7286,0,335.8305,0,334.931,0,335.8123,0,338.61,0,341.4133,0,344.2087,0,346.9832,0,349.7242,0,352.1752,0,354.6514,0,356.6832,0,358.6636,0,0.63853,0,2.6034,0,4.5536,0,7.6743,0,10.8576,0,13.8551,0,16.5557,0,19.2386,0,21.8922,0,24.506,0,27.1383,0,29.8157,0,32.44,0,34.1113,0,35.7715,0,37.418,0,39.0483
0,336.3022,0,337.1871,0,338.1971,0,339.2792,0,340.3652,0,339.5621,0,338.6681,0,337.7714,0,336.8725,0,335.9717,0,338.6883,0,341.4923,0,344.288,0,347.0624,0,349.8029,0,352.2544,0,354.7306,0,357.1203,0,359.1023,0,1.0778,0,3.0421,0,4.9908,0,8.116,0,11.3012,0,14.528,0,17.4594,0,20.1432,0,22.7939,0,25.4009,0,28.0409,0,30.7221,0,33.4335,0,36.0443,0,37.7006,0,39.3399,0,40.96
0,336.3022,0,337.3296,0,338.1321,0,339.2136,0,340.2989,0,341.3873,0,340.6076,0,339.7144,0,338.818,0,337.9188,0,338.7667,0,341.5713,0,344.3674,0,347.1416,0,349.8817,0,352.3335,0,354.8099,0,357.3018,0,359.5417,0,1.5175,0,3.4811,0,5.428,0,8.5574,0,11.7441,0,14.9696,0,18.2138,0,21.0505,0,23.6969,0,26.2959,0,28.9423,0,31.6259,0,34.3357,0,37.0598,0,39.6353,0,41.2638,0,42.87
0,336.3022,0,337.4722,0,338.0672,0,339.148,0,340.2327,0,341.3206,0,342.4108,0,341.6549,0,340.7631,0,339.8675,0,338.9687,0,341.6504,0,344.4467,0,347.2209,0,349.9604,0,352.4126,0,354.8891,0,357.3808,0,359.8785,0,1.9577,0,3.9203,0,5.8653,0,8.9985,0,12.1863,0,15.4101,0,18.6498,0,21.8849,0,24.6008,0,27.1905,0,29.8419,0,32.5267,0,35.2335,0,37.9506,0,40.6656,0,43.1852,0,44.7741
0,336.3022,0,337.6148,0,338.0024,0,339.0825,0,340.1666,0,341.2538,0,342.3436,0,343.435,0,342.7033,0,341.8135,0,340.9195,0,341.7295,0,344.526,0,347.3001,0,350.0391,0,352.4918,0,354.9683,0,357.4599,0,359.957,0,2.3983,0,4.3598,0,6.3025,0,9.4391,0,12.6277,0,15.8494,0,19.0843,0,22.3117,0,25.5051,0,28.0842,0,30.7393,0,33.4239,0,36.1266,0,38.8354,0,41.5382,0,44.2232,0,46.668
0,336.3022,0,336.9919,0,338.0731,0,339.017,0,340.1005,0,341.1872,0,342.2764,0,343.3673,0,344.4591,0,343.7522,0,342.865,0,341.973,0,344.6054,0,347.3793,0,350.1179,0,352.5709,0,355.0475,0,357.5388,0,0.035432,0,2.5279,0,4.7993,0,6.7396,0,9.8793,0,13.0682,0,16.2875,0,19.5171,0,22.7366,0,25.9259,0,28.9767,0,31.6342,0,34.3818,0,37.1784,0,39.9851,0,42.7885,0,45.5751,0,48.3323
0,336.3022,0,335.9599,0,338.2159,0,338.9517,0,340.0345,0,341.1206,0,342.2092,0,343.2996,0,344.391,0,345.4826,0,344.8008,0,343.9168,0,344.6848,0,347.4586,0,350.1966,0,352.65,0,355.1267,0,357.6178,0,0.11386,0,2.6055,0,5.0833,0,7.1766,0,10.3189,0,13.5078,0,16.7243,0,19.9682,0,23.3164,0,26.6385,0,29.9129,0,33.136,0,35.9427,0,38.7655,0,41.5909,0,44.4051,0,47.1948,0,49.9473
0,336.3022,0,334.9256,0,338.3588,0,338.8863,0,339.9685,0,341.054,0,342.1421,0,343.232,0,344.323,0,345.4141,0,346.5047,0,345.8484,0,344.9682,0,347.5378,0,350.2753,0,352.7291,0,355.2059,0,357.6967,0,0.19225,0,2.683,0,5.1598,0,7.6133,0,10.8739,0,14.1913,0,17.5446,0,20.9109,0,24.2673,0,27.5909,0,30.8604,0,34.1395,0,37.5037,0,40.375,0,43.2149,0,46.0355,0,48.8237,0,51.567
0,336.3022,0,333.8897,0,338.5017,0,338.8211,0,339.9026,0,340.9875,0,342.0751,0,343.1645,0,344.255,0,345.3457,0,346.436,0,347.5249,0,346.8944,0,347.6171,0,350.354,0,352.8081,0,355.285,0,357.7756,0,0.27061,0,2.7606,0,5.3026,0,7.8363,0,11.705,0,15.1086,0,18.4811,0,21.8604,0,25.223,0,28.5463,0,31.8092,0,35.1016,0,38.4729,0,41.9021,0,44.8546,0,47.677,0,50.4591,0,53.1888
0,336.3022,0,333.8686,0,338.6448,0,338.9598,0,339.8368,0,340.9211,0,342.0081,0,343.097,0,344.1871,0,345.2774,0,346.3673,0,347.4559,0,348.5425,0,347.9379,0,350.4328,0,352.8872,0,355.3641,0,357.8545,0,0.39983,0,2.97,0,5.5265,0,8.0593,0,11.9312,0,15.9076,0,19.4257,0,22.8161,0,26.1831,0,29.5042,0,32.7586,0,36.0625,0,39.439,0,42.8664,0,46.321,0,49.3271,0,52.0984,0,54.8101
0,336.3022,0,333.8686,0,338.7878,0,339.1029,0,339.771,0,340.8548,0,341.9412,0,343.0296,0,344.1192,0,345.2091,0,346.2986,0,347.387,0,348.4733,0,349.5569,0,350.5115,0,352.9663,0,355.4786,0,358.0478,0,0.62307,0,3.194,0,5.7505,0,8.2824,0,12.1574,0,16.1347,0,20.179,0,23.7776,0,27.1471,0,30.4641,0,33.7081,0,37.0217,0,40.4014,0,43.8251,0,47.269,0,50.7083,0,53.739,0,56.4282
