First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,LHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0375-00198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,147.027,0,146.9355,0,146.844,0,146.7525,0,146.6609,0,146.5694,0,146.4778,0,146.3863,0,147.2546,0,148.1239,0,148.9938,0,149.8639,0,150.7339,0,151.6032,0,152.4715,0,154.0247,0,155.5837,0,157.1462,0,158.7098,0,160.2723,0,161.8313,0,163.3845,0,161.3101,0,159.2218,0,157.1252,0,155.0257,0,152.929,0,150.8408,0,148.7663,0,147.4934,0,146.2173,0,144.9393,0,143.6606,0,142.3826,0,141.1064,0,139.8335
0,147.027,0,147.2891,0,147.2013,0,147.1097,0,147.0182,0,146.9266,0,146.8351,0,146.7435,0,147.1266,0,147.9957,0,148.8655,0,149.7355,0,150.6054,0,151.4748,0,152.3432,0,153.9559,0,155.5146,0,157.0768,0,158.6402,0,160.2026,0,161.7617,0,163.315,0,162.3202,0,160.2401,0,158.1489,0,156.0521,0,153.9555,0,151.8644,0,149.7846,0,147.9472,0,146.6726,0,145.3956,0,144.1176,0,142.8397,0,141.5632,0,140.2895
0,147.027,0,147.3052,0,147.5512,0,147.4671,0,147.3756,0,147.284,0,147.1924,0,147.1009,0,147.0093,0,147.8676,0,148.7372,0,149.6071,0,150.477,0,151.3464,0,152.2149,0,153.8531,0,155.4455,0,157.0074,0,158.5707,0,160.133,0,161.6921,0,163.2456,0,162.4325,0,161.2538,0,159.1693,0,157.0766,0,154.9812,0,152.8888,0,150.8048,0,148.949,0,147.1273,0,145.8515,0,144.5742,0,143.2966,0,142.02,0,140.7456
0,147.027,0,147.3214,0,147.5673,0,147.8133,0,147.733,0,147.6415,0,147.5499,0,147.4583,0,147.3668,0,147.7394,0,148.6089,0,149.4788,0,150.3486,0,151.218,0,152.0866,0,153.7246,0,155.3679,0,156.938,0,158.5011,0,160.0634,0,161.6225,0,163.1761,0,162.363,0,161.5488,0,160.1857,0,158.0984,0,156.0057,0,153.9132,0,151.8264,0,149.9694,0,148.1123,0,146.3068,0,145.0304,0,143.7533,0,142.4767,0,141.2019
0,147.027,0,147.3635,0,147.5835,0,147.8294,0,148.0755,0,147.9989,0,147.9074,0,147.8158,0,147.7243,0,147.6327,0,148.4807,0,149.3504,0,150.2202,0,151.0896,0,151.9583,0,153.5961,0,155.2394,0,156.8687,0,158.4316,0,159.9938,0,161.5529,0,163.1066,0,162.2934,0,161.4793,0,160.6646,0,159.117,0,157.0282,0,154.937,0,152.8487,0,150.9917,0,149.1324,0,147.2748,0,145.4862,0,144.2097,0,142.9332,0,141.6581
0,147.027,0,147.4591,0,147.5996,0,147.8456,0,148.0916,0,148.3377,0,148.2649,0,148.1734,0,148.0818,0,147.9903,0,148.3524,0,149.2221,0,150.0918,0,150.9612,0,151.8299,0,153.4676,0,155.111,0,156.7573,0,158.3621,0,159.9242,0,161.4833,0,163.0372,0,162.2239,0,161.4098,0,160.5951,0,159.7801,0,158.0482,0,155.9595,0,153.8711,0,152.0153,0,150.155,0,148.2942,0,146.4367,0,144.6657,0,143.3896,0,142.1144
0,147.027,0,147.5547,0,147.6157,0,147.8617,0,148.1078,0,148.3538,0,148.6,0,148.5309,0,148.4394,0,148.3478,0,148.2563,0,149.0938,0,149.9634,0,150.8328,0,151.7016,0,153.3391,0,154.9824,0,156.6289,0,158.2759,0,159.8546,0,161.4137,0,162.9677,0,162.1544,0,161.3403,0,160.5256,0,159.7106,0,158.8958,0,156.9801,0,154.8929,0,153.0394,0,151.1793,0,149.3166,0,147.455,0,145.5986,0,143.8457,0,142.5705
0,147.027,0,147.6504,0,147.6319,0,147.8779,0,148.1239,0,148.37,0,148.6161,0,148.8622,0,148.7969,0,148.7054,0,148.6139,0,148.9655,0,149.8351,0,150.7045,0,151.5733,0,153.2105,0,154.8538,0,156.5006,0,158.1479,0,159.785,0,161.3442,0,162.8983,0,162.0849,0,161.2708,0,160.4561,0,159.6412,0,158.8265,0,157.9981,0,155.9134,0,154.0635,0,152.2048,0,150.3412,0,148.4768,0,146.6153,0,144.7607,0,143.0266
0,147.027,0,147.4719,0,147.6999,0,147.894,0,148.14,0,148.3861,0,148.6322,0,148.8783,0,149.1245,0,149.063,0,148.9715,0,148.8799,0,149.7067,0,150.5761,0,151.445,0,153.082,0,154.7252,0,156.3721,0,158.0199,0,159.6658,0,161.2746,0,162.8288,0,162.0154,0,161.2013,0,160.3866,0,159.5718,0,158.7571,0,157.9429,0,156.9321,0,155.0868,0,153.1624,0,151.2024,0,149.2403,0,147.2805,0,145.3277,0,143.3862
0,147.027,0,147.1478,0,147.7956,0,147.9101,0,148.1562,0,148.4022,0,148.6483,0,148.8944,0,149.1406,0,149.3867,0,149.329,0,149.2375,0,149.5784,0,150.4478,0,151.3167,0,152.9534,0,154.5966,0,156.2437,0,157.8918,0,159.5383,0,161.1805,0,162.7593,0,161.946,0,161.1318,0,160.3171,0,159.531,0,158.9069,0,158.283,0,157.6596,0,155.4461,0,153.4958,0,151.5378,0,149.5769,0,147.6176,0,145.6644,0,143.7219
0,147.027,0,146.8238,0,147.8913,0,147.9263,0,148.1723,0,148.4184,0,148.6645,0,148.9106,0,149.1567,0,149.4028,0,149.6489,0,149.595,0,149.5035,0,150.3194,0,151.1884,0,152.8248,0,154.468,0,156.1151,0,157.7636,0,159.4107,0,161.0537,0,162.6899,0,162.0668,0,161.4433,0,160.8194,0,160.1953,0,159.5712,0,158.9471,0,158.3232,0,156.0866,0,153.8422,0,151.8727,0,149.9132,0,147.9545,0,146.0011,0,144.0576
0,147.027,0,146.4997,0,147.987,0,147.9424,0,148.1884,0,148.4345,0,148.6806,0,148.9267,0,149.1728,0,149.4189,0,149.665,0,149.9111,0,149.8609,0,150.1911,0,151.06,0,152.6962,0,154.3393,0,155.9866,0,157.6354,0,159.283,0,160.939,0,162.5902,0,162.6606,0,162.107,0,161.4835,0,160.8596,0,160.2355,0,159.6114,0,158.9873,0,156.7514,0,154.5058,0,152.2572,0,150.2491,0,148.2911,0,146.3377,0,144.3933
0,147.027,0,146.4931,0,148.0826,0,148.0365,0,148.2046,0,148.4506,0,148.6967,0,148.9428,0,149.1889,0,149.435,0,149.6811,0,149.9272,0,150.1732,0,150.1268,0,150.9317,0,152.5676,0,154.2105,0,155.858,0,157.5171,0,159.1803,0,160.8391,0,162.4905,0,162.561,0,162.6314,0,162.1471,0,161.5236,0,160.8998,0,160.2757,0,159.6516,0,157.4171,0,155.1708,0,152.9195,0,150.6702,0,148.6274,0,146.6741,0,144.729
0,147.027,0,146.4931,0,148.1784,0,148.1321,0,148.2207,0,148.4667,0,148.7128,0,148.9589,0,149.205,0,149.4511,0,149.6972,0,149.9433,0,150.1893,0,150.4353,0,150.8034,0,152.4389,0,154.0893,0,155.7526,0,157.4173,0,159.0804,0,160.7392,0,162.3909,0,162.4613,0,162.5317,0,162.6021,0,162.1872,0,161.5638,0,160.94,0,160.3159,0,158.0834,0,155.837,0,153.5836,0,151.3301,0,149.0835,0,147.0104,0,145.0647
