First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,RHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0329-00518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,294.18,0,295.2141,0,296.2498,0,297.2866,0,298.3237,0,299.3605,0,300.3962,0,301.4303,0,303.5674,0,305.7198,0,307.8813,0,310.046,0,312.2075,0,314.3599,0,316.4971,0,317.3379,0,318.1797,0,319.022,0,319.8645,0,320.7068,0,321.5486,0,322.3895,0,326.9336,0,331.6349,0,336.4357,0,341.2706,0,346.0715,0,350.7727,0,355.3169,0,355.7218,0,356.1268,0,356.5319,0,356.9369,0,357.342,0,357.747,0,358.1519
0,294.18,0,295.9611,0,297.0145,0,298.0569,0,299.0992,0,300.1406,0,301.1805,0,302.2181,0,303.8022,0,305.9573,0,308.121,0,310.2871,0,312.4494,0,314.6018,0,316.7383,0,317.5925,0,318.4348,0,319.2774,0,320.1202,0,320.9627,0,321.8045,0,322.6453,0,326.5501,0,331.2311,0,336.0165,0,340.8417,0,345.639,0,350.3428,0,354.8949,0,353.4704,0,353.8762,0,354.2823,0,354.6887,0,355.0952,0,355.5019,0,355.9087
0,294.18,0,295.6776,0,297.7639,0,298.8351,0,299.8822,0,300.9279,0,301.9716,0,303.0125,0,304.0499,0,306.1953,0,308.361,0,310.5285,0,312.6914,0,314.8438,0,316.9796,0,317.8398,0,318.69,0,319.533,0,320.376,0,321.2186,0,322.0604,0,322.9011,0,326.7014,0,330.8296,0,335.5992,0,340.4143,0,345.2075,0,349.9132,0,354.4728,0,352.9945,0,351.6137,0,352.0195,0,352.4258,0,352.8326,0,353.2397,0,353.6472
0,294.18,0,295.3953,0,297.4752,0,299.5854,0,300.6727,0,301.7223,0,302.7694,0,303.8131,0,304.8528,0,306.4337,0,308.6014,0,310.7701,0,312.9337,0,315.0859,0,317.221,0,318.0814,0,318.9435,0,319.7888,0,320.632,0,321.4747,0,322.3165,0,323.157,0,326.9609,0,330.8673,0,335.1839,0,339.9883,0,344.7769,0,349.484,0,354.0506,0,352.5711,0,351.0843,0,349.7504,0,350.1554,0,350.5611,0,350.9675,0,351.3744
0,294.18,0,294.9973,0,297.1876,0,299.2919,0,301.422,0,302.5235,0,303.5735,0,304.6197,0,305.6613,0,306.6977,0,308.8421,0,311.012,0,313.1761,0,315.3282,0,317.4624,0,318.3231,0,319.1854,0,320.0448,0,320.8881,0,321.7308,0,322.5725,0,323.4129,0,327.2203,0,331.1278,0,335.1021,0,339.5638,0,344.3473,0,349.0553,0,353.6283,0,352.1478,0,350.6605,0,349.1685,0,347.8846,0,348.288,0,348.6922,0,349.0972
0,294.18,0,294.3583,0,296.9011,0,298.9995,0,301.1243,0,303.2702,0,304.3839,0,305.4321,0,306.4752,0,307.5125,0,309.0831,0,311.2542,0,313.4187,0,315.5705,0,317.7038,0,318.5648,0,319.4272,0,320.2906,0,321.1443,0,321.987,0,322.8287,0,323.6688,0,327.4795,0,331.3881,0,335.3609,0,339.3607,0,343.9187,0,348.627,0,353.206,0,351.7246,0,350.237,0,348.7452,0,347.2513,0,346.0202,0,346.421,0,346.8229
0,294.18,0,293.719,0,296.6158,0,298.7081,0,300.8276,0,302.9688,0,305.1261,0,306.25,0,307.2941,0,308.3319,0,309.3627,0,311.4966,0,313.6615,0,315.813,0,317.9452,0,318.8064,0,319.6689,0,320.5324,0,321.3964,0,322.2433,0,323.0848,0,323.9247,0,327.7386,0,331.648,0,335.6192,0,339.6148,0,343.5963,0,348.1994,0,352.7838,0,351.3016,0,349.8139,0,348.3225,0,346.8296,0,345.337,0,344.1611,0,344.5585
0,294.18,0,293.0795,0,296.3316,0,298.4179,0,300.5319,0,302.6684,0,304.8217,0,306.986,0,308.1178,0,309.1556,0,310.1859,0,311.7393,0,313.9044,0,316.0555,0,318.1867,0,319.048,0,319.9106,0,320.774,0,321.6379,0,322.4996,0,323.341,0,324.1806,0,327.9975,0,331.9077,0,335.877,0,339.8683,0,343.843,0,347.7723,0,352.3616,0,350.8789,0,349.3912,0,347.9004,0,346.4086,0,344.9177,0,343.4299,0,342.3112
0,294.18,0,292.6227,0,295.8161,0,298.1286,0,300.2371,0,302.3688,0,304.5181,0,306.6792,0,308.8458,0,309.9834,0,311.0127,0,312.0335,0,314.1475,0,316.2981,0,318.4281,0,319.2896,0,320.1523,0,321.0156,0,321.8793,0,322.7429,0,323.5972,0,324.4365,0,328.2563,0,332.1669,0,336.1343,0,340.1211,0,344.0889,0,348.0006,0,351.9396,0,350.4565,0,349.0365,0,347.6425,0,346.2476,0,344.8537,0,343.4622,0,342.0748
0,294.18,0,292.2622,0,295.1768,0,297.8405,0,299.9434,0,302.0702,0,304.2154,0,306.3731,0,308.5373,0,310.7018,0,311.8428,0,312.8616,0,314.3907,0,316.5408,0,318.6695,0,319.5312,0,320.3938,0,321.2571,0,322.1206,0,322.9839,0,323.8466,0,324.6924,0,328.5149,0,332.4258,0,336.3911,0,340.3335,0,344.0311,0,347.6778,0,351.2458,0,350.6893,0,349.2988,0,347.9055,0,346.5112,0,345.1174,0,343.7258,0,342.338
0,294.18,0,291.9006,0,294.537,0,297.5535,0,299.6507,0,301.7725,0,303.9134,0,306.0677,0,308.2293,0,310.3921,0,312.55,0,313.6922,0,314.6984,0,316.7835,0,318.911,0,319.7727,0,320.6353,0,321.4985,0,322.3617,0,323.2247,0,324.087,0,324.9482,0,328.5197,0,332.1658,0,335.8585,0,339.5678,0,343.2628,0,346.9132,0,350.4909,0,350.0049,0,349.5185,0,348.1684,0,346.7746,0,345.3811,0,343.9894,0,342.6012
0,294.18,0,291.5381,0,293.8969,0,297.2676,0,299.359,0,301.4757,0,303.6123,0,305.763,0,307.9219,0,310.0829,0,312.2398,0,314.3866,0,315.5278,0,317.0263,0,319.1523,0,320.0141,0,320.8767,0,321.7397,0,322.6027,0,323.4653,0,324.0585,0,324.5924,0,327.8382,0,331.4302,0,335.1065,0,338.8054,0,342.4964,0,346.1492,0,349.7354,0,349.2489,0,348.7621,0,348.2749,0,347.0379,0,345.6446,0,344.2529,0,342.8644
0,294.18,0,291.5307,0,293.2565,0,296.6363,0,299.0683,0,301.1799,0,303.312,0,305.4591,0,307.6152,0,309.7742,0,311.9301,0,314.0767,0,316.2081,0,317.3461,0,319.3937,0,320.2555,0,321.118,0,321.9808,0,322.6336,0,323.1681,0,323.7024,0,324.2365,0,327.4804,0,330.7677,0,334.3592,0,338.0466,0,341.7324,0,345.3862,0,348.9795,0,348.4927,0,348.0056,0,347.5183,0,347.0309,0,345.908,0,344.5164,0,343.1276
0,294.18,0,291.5307,0,292.6161,0,295.9969,0,298.7787,0,300.885,0,303.0126,0,305.1559,0,307.309,0,309.466,0,311.6207,0,313.767,0,315.899,0,318.011,0,319.635,0,320.4968,0,321.2083,0,321.7428,0,322.2773,0,322.8119,0,323.3463,0,323.8805,0,327.1223,0,330.4098,0,333.7219,0,337.2916,0,340.9708,0,344.6244,0,348.2236,0,347.7366,0,347.2495,0,346.7622,0,346.2749,0,345.7877,0,344.7798,0,343.3908
