First line is descriptive text that is ignored by the preparation tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstTheta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaTheta,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumTheta,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FirstPhi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeltaPhi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumPhi,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,28500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarisation,RHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beam,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TriLensQR,440-0329-00558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LensNumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawAttenPhase,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6.4447,0,9.4183,0,12.4335,0,15.4743,0,18.5236,0,21.5644,0,24.5796,0,27.5532,0,26.8781,0,26.2025,0,25.5266,0,24.8506,0,24.1747,0,23.4991,0,22.824,0,24.9691,0,27.1295,0,29.2993,0,31.4721,0,33.6419,0,35.8023,0,37.9474,0,40.5534,0,43.1871,0,45.8377,0,48.494,0,51.1447,0,53.7784,0,56.3843,0,53.604,0,50.7899,0,47.955,0,45.1132,0,42.2784,0,39.4643,0,36.684
0,6.4447,0,7.6177,0,10.5839,0,13.6084,0,16.6519,0,19.6975,0,22.7278,0,25.7264,0,26.8913,0,26.2157,0,25.5398,0,24.8639,0,24.188,0,23.5124,0,22.8372,0,24.7184,0,26.8763,0,29.0442,0,31.2159,0,33.3853,0,35.5461,0,37.6923,0,39.8883,0,42.5124,0,45.1562,0,47.8086,0,50.4582,0,53.0938,0,55.7045,0,55.5985,0,52.8117,0,49.9949,0,47.1612,0,44.3245,0,41.4985,0,38.6969
0,6.4447,0,7.8872,0,8.7966,0,11.7528,0,14.7841,0,17.8279,0,20.8671,0,23.8846,0,26.8642,0,26.229,0,25.5531,0,24.8771,0,24.2012,0,23.5256,0,22.8505,0,24.6187,0,26.6235,0,28.7894,0,30.96,0,33.1289,0,35.29,0,37.4372,0,39.5639,0,41.8408,0,44.477,0,47.1247,0,49.7726,0,52.4094,0,55.0241,0,54.9941,0,54.8117,0,52.0196,0,49.2011,0,46.3697,0,43.5391,0,40.723
0,6.4447,0,8.1569,0,9.067,0,9.9806,0,12.9241,0,15.9597,0,19.0012,0,22.0315,0,25.0338,0,26.2422,0,25.5664,0,24.8904,0,24.2145,0,23.5389,0,22.8638,0,24.632,0,26.409,0,28.535,0,30.7043,0,32.8726,0,35.0339,0,37.182,0,39.3082,0,41.4455,0,43.8005,0,46.4428,0,49.0881,0,51.7253,0,54.3433,0,54.3133,0,54.2833,0,54.0242,0,51.2278,0,48.4088,0,45.5807,0,42.7573
0,6.4447,0,8.2605,0,9.3374,0,10.2516,0,11.1686,0,14.0969,0,17.1343,0,20.1709,0,23.1898,0,26.1746,0,25.5796,0,24.9037,0,24.2278,0,23.5522,0,22.877,0,24.6453,0,26.4223,0,28.2809,0,30.4488,0,32.6165,0,34.7779,0,36.9268,0,39.0524,0,41.1898,0,43.333,0,45.7628,0,48.4049,0,51.0418,0,53.6623,0,53.6323,0,53.6024,0,53.5724,0,53.2365,0,50.4368,0,47.6184,0,44.7946
0,6.4447,0,8.0218,0,9.6079,0,10.5225,0,11.44,0,12.3597,0,15.2702,0,18.3067,0,21.336,0,24.3412,0,25.5929,0,24.9169,0,24.2411,0,23.5655,0,22.8903,0,24.6586,0,26.4356,0,28.2178,0,30.1936,0,32.3606,0,34.5219,0,36.6716,0,38.7965,0,40.9338,0,43.0778,0,45.2225,0,47.7232,0,50.3589,0,52.9812,0,52.9513,0,52.9214,0,52.8915,0,52.8616,0,52.4487,0,49.6468,0,46.83
0,6.4447,0,7.7833,0,9.8784,0,10.7935,0,11.7113,0,12.6312,0,13.5529,0,16.4429,0,19.4762,0,22.4956,0,25.4847,0,24.9302,0,24.2543,0,23.5787,0,22.9036,0,24.6719,0,26.4489,0,28.2311,0,30.0152,0,32.1048,0,34.2661,0,36.4164,0,38.5405,0,40.6778,0,42.8224,0,44.9684,0,47.1097,0,49.677,0,52.3004,0,52.2705,0,52.2406,0,52.2108,0,52.1809,0,52.1511,0,51.6611,0,48.8581
0,6.4447,0,7.5452,0,10.149,0,11.0645,0,11.9825,0,12.9026,0,13.8243,0,14.747,0,17.6142,0,20.6416,0,23.6487,0,24.9435,0,24.2676,0,23.592,0,22.9168,0,24.6852,0,26.4622,0,28.2444,0,30.0284,0,31.8492,0,34.0103,0,36.1612,0,38.2844,0,40.4215,0,42.5667,0,44.714,0,46.8573,0,48.9963,0,51.6199,0,51.5901,0,51.5603,0,51.5305,0,51.5007,0,51.4709,0,51.4411,0,50.8741
0,6.4447,0,7.3206,0,10.0858,0,11.3355,0,12.2537,0,13.1739,0,14.0955,0,15.0181,0,15.9412,0,18.783,0,21.802,0,24.7946,0,24.2809,0,23.6053,0,22.9301,0,24.6985,0,26.4755,0,28.2577,0,30.0417,0,31.824,0,33.7547,0,35.906,0,38.0283,0,40.1651,0,42.3108,0,44.4592,0,46.6044,0,48.7404,0,50.9399,0,50.9102,0,50.7312,0,50.4891,0,50.2466,0,50.0038,0,49.7607,0,49.5173
0,6.4447,0,7.1031,0,9.8455,0,11.6064,0,12.5248,0,13.4451,0,14.3666,0,15.289,0,16.2117,0,17.1343,0,19.9484,0,22.9566,0,24.2942,0,23.6185,0,22.9434,0,24.7118,0,26.4888,0,28.271,0,30.0549,0,31.8371,0,33.6142,0,35.6509,0,37.7721,0,39.9086,0,42.0546,0,44.1726,0,46.1087,0,48.037,0,49.953,0,48.7727,0,48.5284,0,48.2839,0,48.0391,0,47.7941,0,47.5489,0,47.3034
0,6.4447,0,6.8857,0,9.6055,0,11.8772,0,12.7958,0,13.7161,0,14.6375,0,15.5596,0,16.4819,0,17.4039,0,18.3252,0,21.1094,0,24.1045,0,23.6318,0,22.9566,0,24.7251,0,26.5021,0,28.2843,0,30.0682,0,31.8503,0,33.6273,0,35.3958,0,37.3101,0,39.2365,0,41.1705,0,43.1078,0,45.044,0,46.9748,0,48.8956,0,47.6304,0,46.3582,0,46.0639,0,45.8175,0,45.571,0,45.3243,0,45.0774
0,6.4447,0,6.6685,0,9.3657,0,12.148,0,13.0667,0,13.987,0,14.9082,0,15.83,0,16.7519,0,17.6733,0,18.5939,0,19.5131,0,22.2651,0,23.6451,0,22.9699,0,24.7384,0,26.5154,0,28.2975,0,30.0814,0,31.8635,0,33.412,0,34.9035,0,36.3158,0,38.1838,0,40.1117,0,42.0454,0,43.9803,0,45.9122,0,47.8366,0,46.5679,0,45.2933,0,44.0139,0,43.5882,0,43.3409,0,43.0935,0,42.846
0,6.4447,0,6.664,0,9.1262,0,11.917,0,13.3375,0,14.2577,0,15.1787,0,16.1002,0,17.0215,0,17.9424,0,18.8622,0,19.7805,0,20.6968,0,23.4146,0,22.9832,0,24.7517,0,26.5287,0,28.3108,0,29.916,0,31.419,0,32.918,0,34.411,0,35.8235,0,37.2373,0,39.0573,0,40.986,0,42.9184,0,44.85,0,46.7767,0,45.5054,0,44.2292,0,42.9493,0,41.667,0,41.1107,0,40.8634,0,40.616
0,6.4447,0,6.664,0,8.8869,0,11.6756,0,13.6082,0,14.5283,0,15.449,0,16.3701,0,17.2909,0,18.2111,0,19.1301,0,20.0475,0,20.9627,0,21.8755,0,22.9964,0,24.765,0,26.4144,0,27.9176,0,29.4217,0,30.9245,0,32.4241,0,33.9183,0,35.3307,0,36.7451,0,38.1596,0,39.9304,0,41.8588,0,43.789,0,45.7166,0,44.4436,0,43.1667,0,41.8872,0,40.6063,0,39.3254,0,38.6406,0,38.3941
