RFA_221214-21_59_25-None_QR440-0110-00011-tx_Beam1_HV_27.5_31_GHz_both_27.5_GHz_20C
date time, 14-12-22 21:59:25
itcc_runner_version, 1.2.4620.dev0
array geometry, Mrk1_S2000_TLM_TX_V09062022_arrayCalGeomInfo_V20062022
lens_assembly name, None
lens type (rx/tx), tx
Nlens, 3
Nports, 152
Nf, 36
# acu_version, 1.6.8
f_s, 27.5
f_e, 31
# f_c, 27.5
Source power [dBm], -20
IFBW [Hz], 200
Probe orientation, HV
Beam, 1
Calibration data, True
Temp. [°C],20
rfic temperatures,9.94639226190476error reading rfic temperatures
barcodes,440-0110-00011
27.5,, 27.6,, 27.7,, 27.8,, 27.9,, 28.0,, 28.1,, 28.2,, 28.3,, 28.4,, 28.5,, 28.6,, 28.7,, 28.8,, 28.9,, 29.0,, 29.1,, 29.2,, 29.3,, 29.4,, 29.5,, 29.6,, 29.7,, 29.8,, 29.9,, 30.0,, 30.1,, 30.2,, 30.3,, 30.4,, 30.5,, 30.6,, 30.7,, 30.8,, 30.9,, 31.0
16.300889064057603, 61.01094489940993, 15.969414134734837, 262.5814085110764, 13.508082792389814, 223.66122460787324, 24.173085247919577, 120.94313770997339, 18.657372615341824, 351.1095601542258, 22.243436734891787, 307.23095225643897, 25.983544662332942, 343.25692696490324, 16.502002379664475, 264.18613738245926, 24.01606631606002, 206.7755075745427, 23.9902513861158, 68.21678411923787, 20.677623150845395, 3.429289760640203, 26.046424697222818, 37.69601394203927, 23.0643682389422, 270.14538108963325, 19.608278715951794, 212.3086306090513, 28.055266471721435, 94.33856564650463, 26.911972663728182, 333.35224545736594, 30.960556458001903, 71.71977077474749, 37.73868198599813, 358.7877775556468, 34.60218495096796, 250.25521906675442, 33.096261494136435, 208.30264097486335, 35.91477318755812, 125.34856890357948, 26.913608423118088, 206.91289715465393, 22.04326987280201, 124.46459369098393, 21.817957313856443, 1.4873890124196376, 16.154763707860795, 248.51224198207336, 13.633611060759371, 171.9057847128293, 13.419510249832364, 194.16844821939318, 5.037724231877458, 84.88396511047975, 8.97726459074054, 358.8654601203544, 5.136563306702988, 251.6943530746404, -0.7148656757274947, 113.75041039423765, -1.9370780966011711, 216.65308499689505, -1.3214335133183925, 26.72105220248395, -4.721536670461291, 274.2978402057863, -7.995651493565724, 191.6709368293802, -8.857327523258471, 52.329474052127026
12.692069461519733, 182.52043032781205, 13.767107132505192, 110.22676229869703, 18.388295570173586, 357.9756773894673, 15.2448408891294, 253.1272257438111, 17.484536126516513, 212.2381133562878, 24.532738113584603, 70.93253764889612, 17.187705578149384, 156.50405533280858, 22.12260254056101, 72.38239336719225, 20.570210953224397, 327.2047626649371, 19.925106880866757, 262.83387694815303, 23.924202256949215, 158.8559280618645, 20.01686257981625, 185.95594150626624, 21.761057559296756, 107.66656009309175, 24.00963957300339, 347.69425543357056, 20.628301722892086, 257.3133673531727, 22.17616930659712, 174.74070130373494, 26.192972419272355, 213.31144842457255, 21.774802126282815, 136.48897911179472, 26.59540893787274, 47.33189802922472, 23.18445148789106, 306.4611902307655, 20.752035903937166, 226.62370767288448, 21.78951237029348, 319.1999987037155, 13.205663918994318, 210.32648984550494, 12.93071195350617, 127.82506157710948, 13.184674672907565, 0.05789810260987856, 7.862212854769945, 249.76844951003054, 8.763944752889786, 329.5835217106781, 8.14442708002632, 211.9164276632284, 0.5851466619997783, 89.3602209878808, -0.29426286140604546, 52.240281576395475, 0.17834527255757837, 209.17415032136037, -6.282130187566065, 283.18594386728705, -4.946539637067915, 216.7877238630187, -5.499003861571064, 57.09106764759044, -9.747133980120328, 327.9369701944333, -6.062365963900046, 269.7640545002798
12.789586113651302, 66.17832050264299, 12.228946665909211, 266.9014899446054, 6.985782271173193, 229.41199050295882, 18.562356028449862, 125.51369174212381, 13.922304419966594, 5.069792488609631, 17.877485984433548, 319.95952091170824, 21.686542441615494, 337.7629542118611, 9.281907716040203, 254.76428759236495, 16.30751107748868, 201.63254110147088, 18.044532548487872, 51.345498991805584, 15.020492493418793, 341.1170697534964, 21.002283554405068, 13.413186550473124, 18.398321255631686, 240.8866630617971, 15.210124088552433, 190.0523108673037, 24.82929946963912, 61.43928432511266, 23.9366850657893, 300.6907249188292, 25.72875595163466, 34.1315755137454, 33.10399818873417, 316.02385655298997, 30.82718840172555, 205.38283974455257, 30.071946466455604, 162.85080135218794, 33.60635972226954, 78.43290127338192, 25.419885868446556, 149.28386812467656, 21.66989491472107, 68.4724258154347, 22.559385277021256, 310.1213638697745, 17.412730928977524, 204.54210701611942, 15.098043508057309, 136.32211133968423, 15.382513919912178, 160.936949701521, 5.820472931872677, 56.20017992054422, 8.360732130505463, 331.7719820546047, 3.007436190568794, 221.69919387568933, -4.2789367246586245, 75.63524045766788, -5.4450945958833055, 170.6726931173994, -4.000005271729982, 325.2528682599286, -5.666971173583153, 203.73429857785354, -7.102894520027778, 119.156136786982, -6.173638771043964, 341.91520132999256
12.857560100646381, 200.19266805998336, 13.397050682018374, 118.49635453139518, 16.50321925248912, 11.836937589380208, 11.912245197631483, 263.54172114634173, 13.998495951686724, 234.39779742005717, 22.40444817663219, 86.04230434348516, 12.789247068991578, 161.41255561402514, 17.29300956580256, 70.42357540853646, 15.987331032502905, 329.939945384873, 15.345608139264058, 263.4450227214429, 19.471729168332686, 156.50128893180565, 15.376146131038395, 163.2684383810067, 17.072196638461982, 77.59953954940306, 19.925013497568106, 311.2612572064018, 17.912900079106976, 220.92113706638827, 20.844359246325652, 131.9118627995246, 27.066352230354504, 170.65367962422093, 24.007292578018976, 96.34572573978937, 29.63637256005765, 13.877968891588223, 26.743919077157564, 278.0120409178753, 24.53120423210433, 202.54949737310105, 25.323827031764196, 303.76116066261613, 16.710197139343478, 195.85786438079276, 16.449872334756765, 116.46694841371352, 16.623470824276897, 350.9499110053147, 11.413515339670024, 243.63875887167242, 11.519901995101648, 323.9957294927448, 10.712259862634092, 206.0605164220883, 2.7025696675934845, 87.42971227039524, 1.4943370093643316, 50.34600988528811, 0.4053841318592416, 205.697079045483, -6.244075666651571, 266.8490183819577, -4.734546994487396, 185.40017667769297, -4.239484751347761, 15.629811782516395, -6.1530171047049285, 277.33278159248425, -0.3048150225137893, 214.7018725361805
16.31180058624645, 27.492374727799312, 15.857412509173406, 228.240886951538, 13.531651345097622, 186.59508856840168, 24.511864704187445, 84.96395460860634, 19.10660107996165, 315.6935261127571, 22.735680524962735, 272.34721617844815, 26.529004804904478, 308.6602344072189, 16.924533661580845, 228.29269783444624, 24.55783766414427, 169.17556789159227, 24.929334436534546, 29.763924061591606, 21.73465488980608, 325.55370822632653, 27.528916421640908, 0.08337487109745759, 25.04418267467035, 235.92379201853078, 21.772409706559582, 185.30337525473317, 29.232280921393034, 74.15489247472642, 26.779847143023098, 317.18919134256856, 28.616084061600002, 51.01808579338395, 33.937982219227635, 325.51632540636, 30.919192068538997, 202.1916892597588, 30.233751725416546, 150.7876790491127, 34.20493790951487, 60.20995552887946, 27.14061161133258, 139.8490145989946, 23.609260324786575, 55.89899413301445, 24.63549737221903, 292.58639877730155, 20.409781544808943, 180.6706351886188, 19.397063699455295, 109.30444839113129, 19.642821663678475, 139.14119316622987, 12.129678014942758, 39.10474080281449, 14.606351685712497, 322.6928329313735, 11.840689195497443, 219.45711366905934, 5.451733008061524, 87.60165355161674, 3.754205928220432, 192.75693398169233, 4.026786952433671, 4.066043424349521, 0.3658584552911077, 253.2185658558106, -3.0584154839621998, 172.57710021605902, -3.895399208967323, 36.26587874874942
12.738677283836422, 176.00009056294746, 13.51493937444234, 91.92800627949666, 17.040727088306944, 344.59463752823757, 12.76513230901262, 237.46533338117172, 15.147945503191806, 210.37150949665383, 23.71543646601698, 65.90179895470432, 14.064612621751657, 141.05014331991748, 18.746997937569347, 53.55358926745484, 17.36382149392298, 317.9280445202919, 16.177753036915995, 255.54185631915811, 20.398330891315286, 150.699391776687, 16.504093475095864, 169.99907489587045, 17.188957225938573, 89.81899816841224, 18.765334471251926, 325.88283618277507, 15.419518305129564, 239.63629326249782, 16.37823917299427, 148.7011973103764, 21.301859861988458, 179.08915865780637, 15.763482745548858, 93.56843087167462, 21.247780374889675, 5.799813274255321, 17.245753411715224, 256.5134762666704, 15.315274938779883, 162.629364290161, 18.081488584979297, 257.9852740897174, 9.874664146603859, 141.17233998673794, 11.856590153319255, 56.90662885084253, 12.973174454019796, 285.83690716516924, 9.292973718006204, 175.9454938517059, 12.043988417380714, 260.2686005887346, 12.782370286825692, 148.98403376942932, 5.879206385804066, 36.06596554939085, 6.212913184179093, 8.865524579070343, 6.172226610724097, 178.4880247325063, -0.8760337551347464, 260.9857173131521, -0.33308048789210115, 195.5333723792855, -1.5230391761805715, 39.52089617292577, -5.819889162165911, 311.7274392848641, -2.8293123950690804, 249.92036918291228
14.174412678310876, 110.94906272671093, 12.688816851113833, 306.9765419920134, 7.812427517640349, 261.03675988888205, 19.328369351869302, 157.9835213655442, 14.622575149095988, 33.23801150368829, 19.081294462999196, 343.7436029575321, 22.934866826197155, 3.896861713453432, 11.233576613058762, 275.914980099797, 19.427225243939187, 221.33084435271132, 22.487000504978276, 77.19866158273035, 18.76137535972579, 8.225420243062638, 25.271806500020695, 48.56266520104365, 23.65211266598283, 281.96301534917006, 21.126970180143335, 231.25126922205467, 29.020588439963248, 121.18352116626085, 27.227883720088045, 6.782932204629956, 27.301350780938044, 105.61925491240761, 31.758297158103108, 23.337983399521818, 27.829041785371412, 254.49089342728985, 27.35375353441036, 196.0930751368931, 31.941607960042546, 100.00226842211636, 25.32801603878033, 167.3947642790577, 22.95206721174359, 86.07987156545767, 24.42744662154063, 329.1904968968256, 20.032470799614917, 221.75595314681493, 18.76743473414088, 154.2999818712733, 19.728974835280642, 181.51081972782063, 11.189364859531366, 83.13167223763205, 12.576158610380828, 3.133115393938413, 9.218280980309197, 253.64497866401635, 2.910040095600297, 115.68426169213336, 1.9689742683895437, 225.9342471116098, 1.7988837322957312, 36.96328952084723, -2.501964437813648, 281.98664283268164, -5.9431324262543415, 192.33287876811272, -6.0345839519929445, 53.824098969611484
13.554525412360146, 235.83661750210956, 14.260591601830948, 151.0964552231867, 17.413999551417753, 42.21419356894398, 13.171879699439422, 293.2194638821009, 15.18249343657044, 263.89582500797576, 23.418489649419314, 112.53522057730626, 14.140581218950281, 183.32568481989892, 18.79475405217514, 90.10005462552185, 18.015258775325982, 346.06779725361366, 17.719645284026527, 275.72394792800173, 22.751246951705816, 166.52416512091273, 18.957760961016582, 187.11753148805465, 21.40260544224743, 107.95385521081639, 24.015420638344047, 345.662752824991, 21.59667358731387, 254.58865700625515, 23.913441539767682, 168.82047244591524, 29.51662365623112, 203.93267737931419, 26.428590272615402, 128.04798387937288, 32.13985028331279, 44.19990480836142, 29.544733726538922, 308.30998573497254, 27.499697394808265, 234.1784783032586, 28.759091295075656, 338.8482836258572, 19.746535411104475, 232.74986578826895, 19.221584968246184, 152.71877667430488, 19.465850187534095, 25.707537320568363, 14.186545945372176, 277.8611762594189, 13.08805687823025, 8.360979700611344, 13.097440830697076, 245.280847220348, 4.365900966911711, 135.4571444080047, 3.8884562131941607, 91.91710479987225, 3.2346349121461975, 248.89894467596858, -2.9462995412630466, 316.053982515699, -2.028815753726769, 244.12020478128244, -3.1210039988375966, 83.42472313998785, -7.350653870604936, 348.2413986349622, -4.458981702606973, 283.3153629380047
14.22363565991747, 349.9374641522171, 13.532616500352812, 194.1806863880036, 11.028619454596882, 155.45580482354868, 21.742687676102662, 57.945864711737826, 16.164060837557397, 291.0494938542362, 19.519716078065887, 249.54697871758785, 23.893276568716107, 274.23771957358576, 14.073717701291892, 194.01334515488657, 21.495523841156448, 133.62652893145687, 21.860814705916543, 351.1783211632994, 18.78707229693028, 283.9738494589296, 25.209530963981823, 323.92017628157146, 23.265460081877258, 193.70550779256067, 20.912114574125678, 136.9834655592595, 29.791403660603603, 22.99632003067969, 28.93552439739631, 266.3525345925458, 30.423690056322993, 10.150685921203065, 36.986659981572195, 293.48025655724933, 34.78036119538209, 178.11405325540588, 34.7756831288983, 136.38477112837163, 38.943912366095674, 56.95183011965211, 29.749369593290254, 132.39385451257937, 25.798593256169383, 58.30622275211917, 26.09031843178557, 303.6984755396717, 20.610598172342808, 197.60022751339102, 18.625699662639093, 127.89815256488608, 20.374182187433405, 148.50702021675463, 12.1839952573438, 49.20308778130058, 13.981632663155665, 331.265079889131, 12.704828780310809, 212.19387210588863, 4.510466279753526, 92.17345161216137, 3.042310109737463, 209.29262749638212, 2.8412428949720505, 21.012446772260287, -0.9663396569867688, 267.39520681471305, -4.475200740785665, 183.06309972183126, -5.274371260534462, 42.34396298830273
