metric,lowerRange,upperRange
TLM_5_Rx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Rx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Rx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Rx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Rx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Rx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_1_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_1_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Rx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_1_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_2_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_3_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_4_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_5_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx1.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx2.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens1.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens1.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens1.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens2.RFIC0.Beam1.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens2.RFIC0.Beam2.Power.TotalPower,NaN,NaN
TLM_6_Tx3.Lens2.RFIC0.Beam3.Power.TotalPower,NaN,NaN
TLM_1_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_1_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_2_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_3_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_4_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_5_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx1.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx1.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx2.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx2.Lens2.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx3.Lens1.RFIC0.Temps.Current,NaN,NaN
TLM_6_Tx3.Lens2.RFIC0.Temps.Current,NaN,NaN
