3.93510936,123.4023193,5.785906159,53.47524475,6.986924642,344.9174282,8.954978954,275.6505228,10.48361128,204.8898724,11.84966187,132.0434497,12.81221297,58.65357616,13.4111506,344.5794801,13.798127,272.7122385,14.05574047,203.7810992,14.4518009,132.7055982,14.84765579,64.85753654,14.99204077,353.9313618,14.78309331,283.6173183,14.99289802,216.1621931,15.16256626,150.7867622,15.28009334,82.39268022,15.46549768,15.12716659,15.78290277,306.2892487,15.78319687,236.4143603,15.55039894,170.613285,15.54255314,102.9827445,15.78343411,36.52216347,15.58853004,327.3462497,15.72854779,256.7717932,15.21382426,188.2715742,14.52921458,122.0760378,14.46995295,57.57121678,14.38493812,352.8767896,14.18411861,283.4102577,14.2643455,215.2123033,13.58133204,145.4608777,13.26584563,78.91337646,12.43774541,11.63947741,12.23026804,301.8909693,11.79662255,234.4827124
-1.498526841,231.1272323,-0.085419665,163.2725359,1.08472763,95.51657726,2.883824861,28.47639397,4.318261888,321.8819611,5.540836444,251.9082699,6.54192761,179.6284268,7.447631941,108.7893667,8.070622193,37.49760426,8.846318012,328.8945262,9.155072585,256.1233662,9.492454538,189.1256477,9.751634455,118.5955643,9.372686416,53.9563416,9.87970152,345.7685473,10.18361933,284.241386,11.13290248,217.0023672,11.40782005,147.1374069,11.74895128,77.10357716,11.83325438,7.918784939,11.82213624,300.7905005,11.64121815,233.7244687,11.61507155,167.8623225,12.12171306,103.3245531,12.18859726,37.52220326,12.69442536,330.5874894,12.91547417,264.9670583,13.62938826,197.6547229,14.33630908,128.9619791,14.74853334,52.33641746,14.81231958,339.9788236,14.28057249,267.4144311,13.79199978,193.9919734,12.7121406,123.2137103,12.16740734,50.15710212,10.49460059,338.4122856
2.61812591,215.2506719,4.179166939,148.226548,5.486674921,83.084435,7.617851138,14.70150066,9.257830541,304.5908209,10.84378877,231.6299895,11.72299188,157.4082973,12.47898658,82.45955938,12.73926029,10.13316697,12.77532009,299.8256723,13.03693167,229.0152463,13.04507801,160.0996082,12.87091188,90.19821436,12.38223951,20.77419047,12.17124071,315.1765637,11.99503821,253.0404982,12.18985738,187.7952862,12.48664666,123.9676084,12.91374829,57.20244755,13.16900876,350.5602628,13.26032487,287.6446892,13.5619712,221.1409771,14.19392421,156.550013,14.4994831,89.19521494,15.13467709,18.27144954,15.28325488,309.8302943,15.0367426,242.0050583,15.16508637,175.241483,15.330019,108.8322053,15.33091294,37.11345019,15.39404256,326.7842752,14.74621046,255.9123114,14.34692637,189.0687813,13.6050955,121.2384237,13.39323782,50.80030622,12.76748923,342.0533856
0.292636405,81.23844046,0.953210416,17.51779209,1.499232246,315.2286832,2.727163103,254.9628066,4.514036658,192.8547972,6.229227329,129.3057793,8.367856508,59.11258448,9.903497656,346.7509789,11.20799578,276.5597514,12.46976914,203.24133,13.28763846,128.1801422,14.08385538,52.59463391,14.0763034,335.5905229,13.40804454,260.7372093,12.91244588,186.1100479,10.99601377,115.6172582,9.932896871,50.11546067,7.875502849,343.2458992,6.506616332,288.0860103,5.682288281,230.5576777,5.564819732,179.4094328,6.447895195,122.2584117,7.204315231,65.04714058,8.805730534,4.337024258,9.366625827,298.4675518,10.64747425,233.631003,11.12665029,165.0224081,11.60999879,96.77363788,11.98725351,30.20068152,11.95623297,317.5726292,12.50356003,251.4364688,12.51033494,183.2837426,12.79845135,111.4678761,12.41580829,39.67765292,12.27372226,326.2272758,10.89812914,251.9098641
-3.21518351,351.6623782,-0.808545712,285.3123311,0.095639347,221.0775171,2.258625656,155.4329987,3.651613835,88.72393207,4.934090324,20.81407797,6.036947115,312.6748772,6.820294877,243.3114937,7.187521749,175.5321664,7.515740408,110.0622801,7.89458696,44.00886169,8.402522952,339.9583631,8.366103844,274.560218,8.306772523,209.7393874,8.558213508,147.2087893,9.345046595,86.75000338,9.86878257,21.491155,10.20148058,317.6151815,10.65804594,250.5448708,10.65029523,183.1579143,10.38094765,121.1992627,10.48133505,56.1188364,10.50979498,354.0313018,10.56902728,289.3613456,10.7258243,221.4876026,10.03975753,156.5584892,9.330586147,93.12969606,8.930607253,32.09308736,8.622851072,334.0238715,8.41998089,270.4590842,8.39062892,208.8773551,8.052195167,144.6557543,7.98161086,84.78966981,7.539840303,22.82202139,7.904873036,317.2902352,7.608975571,252.6889842
-3.097109306,113.5339321,-1.270104172,46.09477041,0.014724247,342.8515979,1.705780869,277.4347613,3.089225467,212.8735613,4.05183217,146.4309344,5.362234138,74.83065689,5.483948076,10.38710016,6.533515872,305.2009407,7.101150659,238.5165852,7.830247077,172.2406169,8.249739481,105.5743503,8.37374827,42.91882335,8.81620319,339.2005827,9.38350773,273.0097322,9.905762265,210.1748902,10.43776559,143.1907968,10.13174481,76.77583361,10.35841789,12.08277017,9.998315243,308.4277273,10.00641142,246.8068048,10.09132968,185.6841069,10.30332317,124.898502,11.3169137,63.23928175,11.69653973,359.0811224,12.25132759,294.5973577,12.61109667,229.0011966,13.11121273,163.7617676,13.54617884,95.10795648,13.78220978,22.52599542,13.42927788,313.2644029,12.68272613,243.5098335,11.61465212,172.8716535,9.979415339,107.5325885,8.73686536,43.57718648,7.125467232,343.0195936
-3.079437308,50.82263947,-1.556357841,352.147206,-0.097761906,288.9809527,1.778465044,227.5124944,3.268314362,160.7749294,4.648113193,92.49223022,5.876535987,24.35941138,6.59319192,312.9206577,6.930455892,246.5777821,7.137496866,178.0404483,6.561681279,112.5775697,6.531848111,52.20834547,6.256546328,352.2462634,6.702728098,293.128227,7.819935724,229.2089726,8.027417551,167.1977347,8.591604784,100.9567221,8.681573521,37.46796863,8.924254904,333.3119974,8.774085945,268.0564779,8.363368035,209.2625393,8.512498465,146.0870705,8.60028218,86.31447051,8.569894909,24.70232862,9.100504508,322.6216864,9.05805692,263.0795961,9.395638232,202.7408306,10.22746992,144.5231023,11.07870422,82.24533012,11.70951864,14.56586746,12.20879928,305.484155,12.23269071,236.0696249,11.62788501,168.6633644,10.52798667,105.246513,10.60677143,41.14557959,10.32863938,336.1061407
-2.30667988,295.5648102,-1.555153085,233.2135251,-0.287906021,169.2729248,0.538157098,108.8433591,1.853043382,45.93521445,2.241894983,345.5418957,3.400360241,282.3150455,4.339511947,215.5882106,5.070151347,155.5577675,6.193231339,88.9038931,6.506164523,23.45304041,7.818875438,315.7017511,7.621074125,246.5366562,7.096139391,182.4362709,6.79624905,116.5368944,6.342032788,58.79914993,6.776802013,1.472886317,6.688824175,300.9281812,7.633614655,241.8878681,8.080626401,178.3247681,8.500491219,115.7781752,9.340172096,50.66580654,9.231574079,345.7706058,9.535097491,279.8445589,9.095797327,213.0119301,8.447929983,149.0920154,7.435659141,86.8352053,6.913401766,30.60396573,6.45562211,331.9226772,6.415258139,273.670822,6.870382312,216.8108255,7.965050638,158.206498,9.102299016,92.6564742,9.819606848,24.6310645,9.955864071,311.9365469,8.934275832,237.8974732
4.689818889,272.7374466,6.575277515,203.5590998,7.867590585,135.2267598,9.631763108,64.64868176,10.93820334,353.9855203,11.89377723,280.8467185,12.33827532,208.1925868,12.32191088,135.6796565,12.05480748,68.18407024,12.47165776,2.908231843,12.4655843,293.7437359,12.66230287,228.6611333,12.08639168,160.5445074,11.38156736,96.66595788,11.41697384,37.10139616,11.76460813,338.6089767,12.79121253,277.4398939,13.56910289,212.0303306,14.55756321,145.4119538,14.86934514,74.91186401,14.44166604,10.14684599,14.72303678,304.0050088,15.03681265,240.5939838,15.44161828,174.8364131,15.97277318,104.4468608,15.71988229,36.07305058,15.2292549,329.4061802,15.05950221,264.6092966,14.86298939,200.3614789,14.52830552,133.6438856,14.59295592,69.58989186,14.76195534,4.647433192,15.13210482,296.8882444,14.97466328,227.4026505,14.81142506,153.8322508,13.96407697,84.73136985
1.571953934,350.3161322,3.600627215,282.626611,5.567879337,216.6960582,7.686760341,148.8712026,9.534276665,77.85858908,10.87732746,4.661874999,11.87220936,289.6654209,12.25281801,218.633345,12.61831174,150.2269549,13.07503285,82.9936946,13.50812782,15.09601564,14.30754918,307.1648372,14.58614625,240.0885352,15.08354293,173.6493701,15.40509431,103.3874461,15.52822863,39.8157363,16.46144406,334.104876,16.63872999,264.8339677,17.14509844,196.5849537,17.10213522,127.8485815,17.00277836,61.90292322,17.11382469,355.541907,17.07086861,289.6494463,17.94011601,223.1500035,17.95089222,153.2462124,17.66714435,83.94842895,17.25554246,17.31719715,17.16130962,312.1108462,17.18450747,243.8915107,16.68714219,172.8557892,16.13413556,106.0457486,15.53062027,42.05497734,15.43822742,334.8122127,14.92210419,269.2007465,14.87862919,198.7860803,13.79681822,128.1369187
3.572943902,345.0843065,5.608968132,278.9430128,6.728528988,213.9507357,8.629379006,145.5310603,9.961924191,75.78227343,11.29559657,4.273245691,11.89846416,290.1037046,12.29027642,219.4449762,12.45304758,148.803669,12.49400892,81.07384823,12.51420758,13.01206229,12.93180671,308.4150209,12.92915942,240.9523657,13.09844283,171.5385823,13.28228535,103.9086161,13.17446852,37.67034242,12.9062998,330.0499951,12.58043975,265.3750055,12.38116218,200.7046426,12.03339063,137.2808373,11.7377076,78.38310749,12.25547879,16.21223489,12.70538876,313.9374637,13.31323379,250.7866089,14.05533226,183.1695988,14.62721653,117.421272,14.91144818,51.68486956,15.45260415,345.3330969,16.1496243,278.2607935,16.47284324,204.9021693,16.74177302,132.273113,16.07258603,59.69398605,15.56318696,350.7236649,14.71307939,281.7563707,14.20247101,209.1448437,13.33539421,140.12003
3.822472095,302.5733213,5.68632943,235.3098614,7.194222628,170.6162531,9.359560333,106.5166822,11.78717988,38.56261059,13.90987238,326.467673,15.42150262,249.1045045,16.29080045,174.8826336,17.00700409,101.1554198,17.62158048,29.4005594,17.88561871,315.1488351,18.28903793,244.1193024,18.28434492,172.1195001,17.96683187,103.4403266,17.9276734,32.90159046,17.41704313,328.1693005,17.84473843,263.5513227,17.80750132,195.3726988,18.10613782,127.8442165,18.12031648,58.49843083,17.73434513,350.8205026,17.67983946,284.91152,17.25913119,217.0796161,17.52605683,153.6601023,17.61228063,85.66115938,17.55617004,16.76150362,17.04400325,308.2260733,16.60715616,240.9600676,16.27601748,174.1721623,15.52532623,103.519291,14.89633468,38.25187153,14.10533245,333.6662877,13.60453439,266.593577,12.63542309,203.6656267,12.65751349,137.3134632,11.92891733,69.4148541
2.568181707,162.8458943,4.379291714,93.76939665,5.570279788,27.10077268,7.036535623,315.1235778,7.861393703,245.5740031,8.809073353,174.4424996,8.935206083,103.5704357,9.280899761,33.82942638,9.222442751,326.6226614,9.550544339,262.8793177,10.09873044,195.1115019,10.49573476,129.184461,10.26960281,59.75851557,10.09159047,351.8718913,9.881467707,289.1570806,10.2801613,227.3246293,10.48826008,162.9369602,11.12589545,98.38097077,11.30141579,30.58459337,11.44269389,324.3613758,11.29416319,261.3873682,11.72115781,196.567654,12.2596785,131.6692382,12.7391691,65.80613202,13.27607398,354.4324539,13.36259899,286.1728264,12.76020175,217.5785623,12.61410152,150.3362618,12.3757353,85.78926352,12.1332245,15.35314095,12.04169014,306.5927513,10.92115285,238.788066,10.47106706,174.2419627,9.665341997,110.3836285,9.656167614,42.24315922,9.103323363,334.4034033
1.125768228,239.9781809,2.601036892,170.393563,3.949255498,100.4290008,5.322314692,32.70265878,6.575999855,323.8135697,7.374639263,253.6023273,8.00785942,182.6076861,8.593552748,112.4092385,8.920165958,45.23658502,9.503026994,339.0680938,9.943157194,269.1961098,10.45208764,201.4225545,10.5986427,133.7990429,10.38238914,68.47564509,11.01076116,2.50240847,11.31761442,298.8529048,12.0470602,233.385064,12.25632441,165.5988022,12.5099157,97.02363832,12.51999286,31.12446262,12.72245092,324.0632014,12.83120043,258.8293691,12.96042018,190.5215523,13.12596202,123.8883769,12.8857488,56.58756286,12.6963243,350.5558211,12.22967925,286.3620303,12.3258917,222.2506963,12.74239343,158.8572407,13.05281502,88.79947426,13.23241073,20.66684594,12.78763767,312.0676809,12.82832586,241.2652091,12.00988898,172.7941738,11.93670122,101.4966438,10.72173851,30.11382504
3.550865872,255.2589725,5.262725838,186.4139969,6.296766844,119.2410365,8.167996716,48.25753468,9.255687599,337.0218761,10.39743087,264.4209239,10.74209283,190.5665461,11.0283892,118.4436154,11.18511989,48.24511338,11.1395925,339.4436679,11.29118646,269.501778,10.94351697,201.7711182,10.43062015,136.3310058,10.25791586,70.59603726,10.26653641,6.604239934,10.6751876,305.1842327,10.85087692,238.1245014,11.2058183,174.3361694,11.5836583,105.5866241,11.36760198,39.10864996,11.41852612,336.5379624,11.47769732,269.8963426,12.02302832,207.8705769,12.36488599,141.3202779,12.59640156,71.86623796,12.82701002,5.95793707,12.56100342,298.7481749,13.04226241,233.874745,13.39995678,166.4193741,13.32849873,92.1272904,13.18341871,22.01270567,11.95093065,311.3093846,11.25583484,247.6385624,10.53498118,181.8939626,10.44826194,112.293032,9.912606856,44.82736617
-0.953152245,157.0127203,0.004963956,92.85950682,0.501133581,34.42125369,2.587279305,326.0196877,3.923782584,261.9718456,5.579266161,194.1638655,6.494380854,123.522546,7.720234404,55.23292067,8.689831981,342.8743361,9.164061279,275.1206781,10.0781558,203.1317225,10.34011038,131.6291404,10.51789152,61.95779335,10.16991306,351.1668464,9.812670418,284.0475195,9.742602119,221.3589874,9.826984681,156.2659161,10.06512911,90.9404919,10.02037686,21.60832587,9.772928336,318.7952929,10.46461844,253.0001543,10.29578522,185.7072175,10.73033971,117.684208,10.8622524,49.14094873,10.34499074,341.3920194,10.24854335,274.1367007,9.35066598,207.8431673,9.558163304,144.1467843,9.201819961,76.20440342,8.533345162,6.609528068,8.139426941,302.9428472,7.353388135,238.6166139,7.578086033,173.0668051,6.979725812,106.8970223,6.996830024,35.74101095,5.503717777,324.7275936
3.124503544,278.5619858,4.966473616,212.1883057,5.917322415,144.3510696,7.94691005,75.11169121,9.102575014,4.252376799,10.2894019,290.8044048,10.6362041,216.8006474,10.98684725,143.1710762,10.78517808,72.14530557,10.69063911,5.322443457,10.68928432,295.5665959,10.714522,230.5626315,10.4191187,161.2906583,9.860413176,93.75439884,9.744823176,28.70331249,9.600513608,327.628038,9.471491893,261.6198266,9.570922219,199.4785283,9.908531772,133.9123585,10.03427764,68.03660988,9.896085884,6.207710018,10.34757996,301.5447001,10.99400126,237.7756785,11.23212406,170.543786,11.73786399,99.37816634,11.43148992,31.14386526,10.64166838,323.9755991,10.51346603,260.8271877,10.63592398,198.698481,10.95980014,128.6799833,11.20361933,58.68820457,10.49722173,347.5936111,9.815233737,279.8486875,8.356408262,214.1100747,8.015377845,149.6037909,7.623628517,85.29450326
3.823118053,201.2631671,5.506860836,131.8766036,6.81318197,63.83620544,8.611872467,353.3023593,9.732505355,282.3723559,10.73027568,209.8743516,11.19956772,136.7646462,11.52271497,65.80845831,11.6752052,356.4101897,11.90115668,290.7790108,12.42352806,220.7456316,12.4904228,153.3611607,12.87981795,87.97169783,12.94649393,22.36282941,13.61763671,314.6435769,13.93797031,248.3525143,14.42219251,181.9772283,14.75494734,112.7696019,15.00730722,42.82289819,14.8297454,334.9207991,14.856873,266.1474501,14.45643214,198.6785259,14.34477276,130.8989696,14.43820229,63.86961083,14.09897533,355.7325115,13.90851964,288.0246101,13.07344535,219.1078258,12.49267087,155.1595387,12.08151443,90.78317167,11.57772257,23.55419516,11.37854776,317.6787415,10.46326357,253.3954771,10.42271214,187.3317275,9.537882618,123.9771629,9.555899602,58.03470077,9.118325073,349.6063168
-1.466599514,34.21148145,0.539298226,329.6331519,1.614645295,263.1287884,3.884115975,195.0698712,5.845073706,126.2000685,7.368092278,52.85909382,8.621160006,338.5444364,9.165781191,262.1029948,9.43777626,190.2647602,9.777068559,118.2139392,9.855373288,44.74278279,9.853059844,335.9570533,9.276933489,265.0487868,8.617258332,200.0546392,8.955073638,135.7294669,9.41089871,73.92650284,10.10993858,5.410939974,10.71854418,297.5129849,11.08136407,227.3171231,10.96233232,156.1797964,10.11214137,92.50268668,10.30541145,28.54736401,11.08986887,325.5270231,11.74263039,260.8247114,12.84087538,188.6067501,13.09004671,118.5888678,13.00795075,48.95088195,13.2290767,340.250168,13.46988665,273.7636744,13.43204839,199.4209117,13.27689029,129.3373724,12.83466492,59.14849199,12.69750762,351.5389103,12.16174351,283.8903567,12.41256294,210.6690446,11.77827135,141.5162891
3.616318335,303.507185,5.651482127,237.0572693,6.799229483,168.7399507,8.794726672,99.98961301,10.42260817,29.57000198,11.66652835,318.424009,13.21449103,244.405531,14.06637116,168.8365686,14.71584585,97.06013375,15.57190711,24.62113814,16.24908165,310.2453088,17.09777551,234.646518,17.08376878,157.6900758,16.67365929,85.43446726,16.53988083,9.635751764,15.64088268,300.9787076,15.60374515,231.4599698,14.79818414,158.8337012,13.77685317,88.30549747,12.55534343,20.89299262,11.04781836,320.1323403,11.20325551,262.1715922,11.50610227,197.548108,12.32822428,133.7932787,12.56058034,64.25048747,12.67486047,356.492519,12.32479256,287.8914755,12.09887791,221.3646623,12.17083255,153.8973635,11.83003278,80.74414667,11.34270729,13.83479436,10.67485057,307.9492839,10.45249272,238.6189275,9.807053348,172.8814125,9.832140748,102.714752,8.603398758,32.18056147
4.74722554,49.99179927,6.622669958,341.713327,7.801259793,271.0629009,9.721340881,200.756593,10.98467689,128.9647657,12.1267597,55.06317893,12.76567052,340.0698664,13.12580264,264.1807846,12.93645529,192.9619817,12.76447671,124.4096515,12.83586226,56.07551216,13.31613621,349.5755271,13.58190284,278.0240873,13.20642316,205.7010556,12.96909992,137.6263808,12.73349377,74.81903014,13.03546039,7.865805849,13.35327975,302.7757268,13.7404956,233.1495737,13.71338978,164.1997244,13.4907789,98.15944595,13.56938467,30.76269375,13.86270673,324.4740494,13.87991244,256.5363174,14.19122976,186.3111202,14.0687582,119.038537,13.7862191,50.78739718,13.79074735,346.0030544,14.20630751,280.9310156,14.53413915,208.7882585,14.83395298,137.1583319,14.0908962,63.70617963,13.56575705,355.7182876,12.583026,287.5572474,12.12195728,220.4658047,12.19826743,154.1967861
2.068746161,318.2841824,3.687854649,249.8063782,4.910022238,180.5475838,6.467557942,111.2781939,7.910195177,41.36470734,8.758616118,328.3669574,9.666257616,256.7103963,10.07265766,184.3771453,10.02421418,117.3208202,11.01018623,50.03848886,11.5965535,339.6146528,12.13452889,270.9505151,12.56368056,200.5626219,12.48928672,135.4215801,13.19765132,66.62473025,13.70984047,2.418211761,15.05714112,294.8181171,15.50668097,220.8579341,15.69071537,149.2500212,15.7314279,79.56104895,15.7082769,11.39462302,16.00724629,303.3244668,16.15507153,232.884119,16.57799025,164.4422826,16.85848076,92.32493671,16.57891342,19.16982199,15.85259757,308.5761082,15.45458239,238.821744,14.63295109,171.3079827,14.15902677,102.1373707,13.84095824,35.19662803,13.21198924,328.82284,12.92963192,260.6829234,11.981326,196.4897948,12.39437962,129.741406,11.89945869,59.93475541
2.673040729,116.0519097,3.816887067,40.78448762,4.348972697,328.9397021,5.487383271,256.8228155,6.43433095,185.1937821,7.691601786,111.1935899,8.196582911,37.09868835,8.921277751,321.3406974,9.039084819,246.3661257,8.961789666,175.8500435,9.128729721,100.3814323,8.577320461,32.23596973,8.573369576,325.1658669,8.226727407,257.5038945,8.622201268,193.4943132,9.899946642,128.9901544,10.83720665,59.41993525,12.06817823,348.2175305,12.74609556,273.0204172,12.86732419,200.2404132,13.0054235,131.1012699,13.19926789,60.8247116,14.07621272,351.1279265,14.53604439,277.767195,15.10939197,203.7118581,15.48090484,130.2085091,15.23930195,56.50774738,15.51781225,343.9888576,15.53374132,271.5519745,15.23135884,194.5625193,15.31864233,119.0004402,14.23396087,43.2737575,13.71525695,332.4037739,12.60997725,260.4392397,12.10204845,185.61433,11.10944295,113.5957181
5.727688582,9.350945002,6.772089994,300.0751652,8.035388801,231.4616683,9.708268573,160.4284548,11.14898437,88.79680836,12.82356527,15.62518318,13.8464465,298.1549845,14.72333941,222.9217526,15.43024992,147.0210542,15.92401568,72.73291745,16.45538761,356.8941287,16.77898649,281.9870472,17.11441415,207.3258929,16.75869752,132.3929911,16.49943102,59.72186442,16.40774411,352.2637962,16.84931748,281.4132223,17.1354549,210.3230153,17.35332098,135.1992326,17.12610367,64.18518134,17.29770936,352.1455603,17.13753665,279.8381317,17.31226856,207.921313,17.54907601,132.6670226,16.87249309,58.57954186,16.48641146,345.5453031,15.6275024,273.2670324,15.21177042,204.539225,14.84021836,132.4203487,14.20445848,58.1535566,13.75968843,348.1565832,12.72114221,276.9171359,12.17444894,206.6203392,11.32907493,136.2005463,10.99342453,63.84173279,9.843357034,351.9099469
4.434638702,182.9672342,5.329236944,114.8270344,5.984254953,47.04554342,7.238858314,339.3108773,8.762264485,270.1800511,9.876321774,198.3062014,11.03915585,123.352865,11.75811334,48.88958262,12.52956974,336.6859947,13.51708415,263.7581671,14.15500567,187.9206903,14.96389023,113.7656986,15.45008071,36.28374151,15.31478825,322.4155175,15.56647171,246.4733708,15.38199184,174.6285416,15.54505197,100.2258083,14.8430058,25.05773458,14.4362613,314.2745623,14.07908028,243.7220969,13.74690354,174.1888863,13.61020019,106.194003,13.48924638,35.55792995,13.71361404,327.4339189,13.64291103,257.739585,13.76535905,187.6210578,13.8298633,117.8130361,13.87393106,46.83818148,14.03768957,339.0944903,14.47780103,264.5509789,14.9922721,192.9898065,15.10164672,119.1100909,15.37608451,42.10914951,14.99758758,327.4244755,14.95932137,248.1437133,13.837959,169.141504
-1.535529967,79.79759459,1.193785202,5.475311861,2.742508095,290.9334788,5.026883716,215.8636585,6.787882515,138.7582376,7.994720891,59.78492035,8.66090431,340.0362865,8.831853335,263.1154222,8.611249836,191.5557012,8.98348238,123.3588992,9.932592671,53.74741369,11.09620467,343.0108708,11.4354528,269.117817,12.30300959,199.6718921,13.71425218,126.2446824,15.1024265,53.18081132,16.06154303,331.967304,16.26419175,252.9560143,16.51612582,175.3232524,16.65073548,96.92710033,15.94689106,20.52931157,15.28073369,305.6964615,15.13415155,235.1647437,14.97980299,162.8036424,15.17997507,85.75672328,14.55195919,11.22136073,13.74984255,298.2813347,13.35962504,228.5591586,13.61613334,159.6568567,13.50393396,79.89120784,12.96610135,2.724018838,11.77567245,286.9450791,10.736438,214.6589178,9.391905941,145.3289515,9.293275942,70.40895642,8.259224068,357.4951995
-2.199718405,347.6663941,0.035962123,269.9104495,1.056971621,193.8111316,2.694992195,117.6616805,4.137740073,39.68290832,4.744502988,321.7805102,5.008400253,243.7515532,4.81207993,166.9033986,4.57138895,96.79627823,4.422587235,29.50143225,4.610193193,323.6369988,5.64632829,257.9317522,6.123048161,186.8191824,6.904899262,117.2832878,7.862867189,48.33973161,9.12270928,342.0637879,10.39936419,268.5610835,11.23902846,195.8351386,12.1921849,120.3733019,12.7375188,46.26337039,13.09384694,335.7623129,13.93294726,262.0075184,14.80919851,189.6711258,15.66777245,114.991409,16.80293162,35.74269849,17.10509251,318.1899231,17.07376398,240.1957895,17.30710093,163.7799012,17.47488244,87.27090787,17.22822724,4.543722052,16.75142241,284.9324014,15.51622761,205.7634674,14.25831657,131.8680974,13.11940509,59.52078694,12.37227341,343.785628,11.20754466,271.110322
3.965630125,225.0827782,5.784644702,150.0010856,7.123780115,76.26319744,8.612608569,0.861360041,9.75319442,285.3563385,10.08303865,209.681559,10.5882733,134.1659093,10.86193074,62.04937902,11.29829593,351.8098484,12.18810862,281.3513809,12.91428273,207.6527435,13.86108875,134.59732,14.42270835,59.64463623,14.47738356,348.1511792,15.05728007,276.2913746,15.53569113,208.3994567,16.91850379,137.2596984,17.6203628,61.30488468,18.37201884,345.4137141,18.86405078,269.4455229,19.25420031,193.5581497,19.42134303,117.659082,19.45293969,41.19619268,19.94974235,326.5891217,20.09508998,248.8166245,19.71801631,169.168629,18.80382617,93.178553,18.19371654,19.02791446,17.70567362,305.776144,17.01343441,228.3652277,16.26612342,156.1329805,15.25646318,84.36329155,14.73640228,11.19969358,13.81661957,300.7934065,13.60236924,226.2962903,12.52953756,151.3018278
2.975890093,130.6927236,4.307455295,61.49277396,5.54344837,350.0791229,7.168124425,280.4700329,9.084928603,206.2451005,10.23550072,130.0287791,11.14191326,49.27061842,11.59737933,332.3291145,11.62722498,256.8287344,11.91194886,182.90483,11.58933478,108.2767522,11.94896404,37.85411768,12.0504725,327.0721751,12.3309857,259.6320402,13.22903742,186.3337628,13.44489414,115.1975911,14.38360325,43.42234513,14.44693989,329.9576889,15.04846253,256.5128634,15.26724484,182.8479907,15.55184584,109.3138513,15.79823533,37.46926011,16.21171298,322.0336174,16.60052311,247.5196327,16.73043802,172.4874508,16.60675337,94.99130349,16.28892081,19.87799944,15.76948961,305.0327891,15.59751156,231.3961095,14.9273209,153.7274394,14.47830199,79.52682479,13.47423796,7.396514588,13.01724019,292.7086853,12.14279052,220.7819155,11.87654191,146.2805805,10.93414119,69.37901068
3.597186404,307.9665724,3.716617064,236.7328967,4.015931202,168.9403662,5.410194462,101.3162229,6.85568694,30.88699896,8.204681066,314.2994946,8.555061401,238.0552682,9.194618973,160.7863073,8.814701768,88.03333877,9.00555381,15.9140247,8.494375102,302.2176863,8.935165182,236.1746843,8.259870159,165.7635814,8.928147377,100.4931581,9.688874131,30.47000736,10.49598013,320.9759729,11.27564495,247.9957446,11.79899557,174.9864608,12.51497382,96.48005302,11.86379042,16.23543057,10.52775234,306.4115714,9.286784868,237.6074706,9.343376435,178.1540727,10.13927032,114.3464438,11.7398773,41.24849795,12.24592029,324.2400134,11.69865014,246.7479791,11.34882055,175.8906816,11.23236858,105.3293596,10.55391867,30.54740501,10.57578952,320.0609401,10.36928194,246.1889294,10.31840095,173.4166819,9.601426065,100.4923096,9.415058303,22.75295856,9.138019739,304.1566809
3.425308035,346.4457035,4.776018464,271.0010252,5.516204894,199.4331715,7.081046937,126.576552,8.219128459,52.83447028,9.51565373,336.6173891,10.11741717,258.8702391,10.62498527,180.6582484,10.64546555,105.8428725,10.95872968,30.90649764,10.74214221,313.8371076,10.75496439,241.6225846,10.02389313,166.617407,9.215390735,95.26693421,8.727244667,28.47934317,9.031233088,326.0653144,9.750560961,257.1352855,10.48862925,186.6361152,11.07651895,112.5838892,11.24212248,36.87572958,10.84250716,325.9688007,10.85560614,254.1160243,10.80975287,184.0985377,10.7096768,111.9027011,10.92799387,36.4188263,10.46013589,323.5785526,9.623832891,249.8303033,8.929969054,182.5838243,8.392737218,115.1211649,7.79349244,45.26597188,7.868611938,338.5599538,7.683353417,269.3503468,8.200993683,201.1937648,8.24283413,128.8512847,8.703774521,51.47875157,8.242909292,333.9391392
-0.873634845,107.0358379,0.66326064,37.72085762,1.645642297,326.9139612,3.389759854,258.1867622,5.18644162,185.028799,6.359620561,109.08747,7.237874705,28.52633249,7.454980274,309.7291623,7.305564461,235.8762451,7.412235026,162.7246378,7.075294457,90.42116211,7.491658853,19.95054575,7.552735171,308.6232275,7.386935009,239.3281622,7.81697032,164.7241276,7.374051725,96.7184138,7.974859423,28.61899858,7.83051073,320.0204404,8.154282009,250.6012323,8.765165067,182.2910826,8.91924646,113.3030939,9.696947538,44.14217904,10.3883957,331.1979335,11.2974623,259.6176028,11.70949685,184.4431803,11.96079875,111.2123048,12.03872529,36.40758936,12.21044363,323.3335155,12.35102262,250.3203336,12.4075233,171.9002078,12.02999564,96.9954784,11.53987142,23.08872828,11.32168265,307.1345172,10.21621947,235.0650601,10.05707291,160.4652226,8.804218458,85.32734852
