9.904197794,225.0942682,11.82556608,151.1191931,13.54914612,75.65906922,15.37912639,357.9770751,16.67785611,277.740437,17.37002301,199.0018379,17.76609264,119.9326182,17.47966441,42.84412667,17.76760483,330.5239458,18.15163148,254.3667509,18.43735166,179.8562121,18.22731976,106.8738076,18.05973935,35.57934851,18.42216854,322.7933992,17.85438219,251.9337617,17.99043547,182.3480576,18.23946608,115.4064199,19.22696574,45.40002424,20.03120889,333.2986174,20.57846347,260.0479731,20.74298104,187.5665281,21.27238041,115.4874293,22.01963104,45.29672346,22.5851592,330.4920965,23.12984209,254.6548516,23.1863806,178.2697293,23.54614699,104.3026081,24.21880507,27.95903432,24.03832235,311.3599489,23.49173634,231.5718019,22.59913696,157.656412,22.12747209,82.75028114,21.76643745,7.499822906,20.90432139,291.6755779,19.71030375,216.110248,18.26119738,141.2445549
8.189892068,220.6288265,9.943942737,146.2567954,11.41486956,71.32904578,12.57202174,353.9876288,13.84173631,279.9560599,14.8791728,203.0130488,15.58778143,126.2037241,16.0823065,51.67472383,16.41913823,337.4453713,16.94716189,262.7683758,17.34696591,187.0783307,17.70638901,113.5119159,17.68155093,40.19138454,17.46604042,327.3053566,17.43045876,253.7048095,17.13593997,184.8162703,17.07979172,116.4281723,17.71250085,45.3350556,17.91408642,333.3435254,18.23661358,262.0717926,18.28957131,188.2859727,18.31604136,118.5600117,18.5877847,47.48878204,18.58951904,336.201135,18.42635867,264.4284507,18.38656047,195.5212544,18.78532381,129.491078,19.60311749,57.86373277,20.81837111,344.1942715,20.91675719,269.1367145,21.39846417,192.3504277,21.47228784,114.9169276,21.49900208,34.59572679,20.49462552,315.2043179,19.59861399,233.1436649,18.10496619,156.7540178
9.966015629,209.733982,11.93677584,133.6743621,13.59067037,56.96475508,15.56461548,338.8341602,16.82314191,257.0867574,17.69409041,178.8665635,18.39290511,98.13211934,18.37961773,18.99181635,18.57885091,302.9352887,18.61450164,224.5843555,18.83625166,150.1509202,18.32278959,74.60852835,17.84471562,4.026230993,17.89678639,291.2665716,17.35712747,220.6656278,17.72103694,150.9552596,17.71895585,79.65204594,17.86445392,9.320063754,18.13735619,298.3274307,18.18718511,228.6323486,18.48517968,159.0615074,18.82885451,87.88698878,19.36150961,20.20759645,19.73957342,307.6096838,20.10611712,236.09558,20.69026111,164.9680594,21.56894879,92.55812074,22.76785947,18.23645273,23.11655088,300.0470816,22.90888698,219.2547535,22.31992674,144.8207902,21.95783298,67.84389361,21.69897754,352.3584052,20.80086759,274.7468654,19.80889007,199.6833967,18.58085785,123.2930707
6.041461023,173.0163691,7.099031186,102.7620161,8.386171667,35.91338156,9.878076287,321.5264114,11.01152011,249.900908,12.72300027,175.057912,13.43419515,97.86504803,14.12271968,24.38216984,14.5048737,307.0726266,14.73266943,235.0280359,15.94556766,159.2296848,16.1633225,82.34319782,16.10165007,8.02954125,15.59358299,290.8136312,14.88646804,217.649631,14.50492528,149.1736771,13.55638113,79.62220476,13.76495908,13.30783631,13.70329719,302.1091612,13.66170466,236.4536998,14.21054415,164.9347277,14.14986184,95.88356655,14.81282336,27.42098859,14.93491665,316.4772242,14.88773761,245.1591587,15.27149141,174.9911903,15.22580898,105.1362905,15.78045412,34.95921564,16.43472911,321.2771561,16.12614671,248.8297062,16.39074214,175.2465646,16.24307308,101.3469491,16.5920514,25.77247172,15.86181528,307.5864844,15.15116619,226.8142516,13.75192606,151.449781
8.50507958,211.2358271,10.6553403,138.3629992,12.501355,63.67348091,14.63058697,346.8968999,16.12496147,266.9248813,17.1945601,188.9643774,18.02224932,109.9500055,18.41148879,29.72059449,18.65444953,314.0779666,19.0335444,235.7439146,19.30109125,160.0098991,19.31994863,86.01004647,19.57544157,10.52239659,19.65262481,291.0200932,18.4799436,212.6823887,17.306889,140.8471177,16.62175013,72.4959091,16.40188084,3.165108412,16.09821833,293.7968117,15.96644363,224.6792529,15.66455914,156.0055261,15.97698524,86.2381287,16.19014304,17.94599188,15.94495393,305.6658411,15.88149247,234.6678992,15.4629831,164.3903852,15.68032055,95.66928807,16.14412194,26.80986228,16.34554849,316.9936335,16.65804147,241.9851852,16.60140662,169.8444443,16.7723278,93.17190577,16.62408301,15.80331853,15.31917511,298.4361334,14.24785606,227.2100335,12.91864395,153.7223071
9.390924057,209.6766968,11.34612049,136.1729579,13.09774855,62.0604916,14.55436921,343.7704438,15.91123578,267.7675097,17.12458493,189.1054209,17.7027842,109.6781638,18.03467426,33.47947435,18.16224402,318.2267926,18.38608249,244.3024225,18.94444324,169.0762398,19.1699298,95.56511974,19.56566848,23.10195902,19.54725716,307.4074947,19.44801703,232.1511796,19.2910793,160.5156973,18.96138588,88.70118071,19.29885294,16.88234156,19.12015413,302.4647424,19.06053693,230.6576135,18.94403903,156.385625,18.51183154,84.91947355,18.38291948,14.96471546,17.95667884,304.2723959,17.76400709,233.6325067,17.80386028,163.5782846,17.55341773,93.63404057,17.57199794,23.58257139,18.00588761,311.1099626,17.39466256,240.400065,17.5083102,168.0687524,17.02632715,96.28845803,17.17854217,23.43008074,16.44380227,308.8548429,16.0803388,233.2398873,15.26231219,160.9971862
4.387889623,135.7710459,6.387075801,67.682281,8.098354085,359.7284987,10.56949686,288.296535,12.56832862,212.7396365,13.80012167,138.0579963,15.3441321,61.63570939,15.55369183,341.7863821,16.13736084,269.5442739,16.59692598,191.4022433,16.79446376,117.1886713,16.41619156,42.92076657,15.56585712,332.4485155,15.40272239,265.1595658,15.02218505,196.9023307,14.94900194,132.0683821,15.44061107,65.01869128,16.04257275,356.255926,16.36904667,287.1488227,16.36346722,216.9345801,15.99564999,150.5296141,16.29172068,86.12934358,17.01271103,22.52940718,17.73614254,315.7611987,18.8623362,245.8217945,19.40293731,174.2295696,20.17639472,102.8889221,20.84235804,30.43002472,21.0643266,318.4547018,20.96891117,242.7431598,20.45731812,172.6009191,20.36443056,102.0621985,20.75496489,31.21975804,20.51256523,317.302431,19.94996021,243.0491216,18.78910619,169.2794227
9.538848741,105.2126429,11.46057001,36.13019455,12.99378077,324.467628,14.52780396,249.4590134,15.57503397,175.2401713,16.21958463,101.9562065,17.135114,29.25285506,17.5294538,315.3941043,17.86180114,244.9492968,18.54585043,172.2368645,19.26187629,99.52337651,19.87013945,24.69430953,19.59679901,309.7766966,19.2345639,237.0936575,19.02298614,160.8968677,17.82967889,90.66227414,16.64017713,20.31612317,15.84802922,312.5971857,14.83207066,246.8898446,14.32188013,182.1533202,13.06939582,120.3597785,13.33573568,62.89287192,14.10320871,2.838224178,15.04028409,299.2875523,15.73580278,229.2489412,16.27544955,163.0611013,16.86936541,95.65290362,17.58941287,25.1864717,18.55758896,313.4820801,18.13891725,240.4279677,17.97478447,168.9202758,17.84449647,98.39747372,17.8475549,26.13030416,17.32829564,312.7825872,16.73917313,236.2196568,15.21235824,165.4851687
10.08325923,136.2207893,12.23789513,65.20543473,14.13627546,352.2969109,16.1363408,279.1938139,17.61301483,201.5557043,18.51552113,127.4699877,19.53036613,52.29965437,19.89961235,335.4764529,20.30075217,263.959115,20.58900065,189.0838873,21.25661233,120.1661159,21.92035408,47.50819723,22.46598339,332.6699956,22.62165686,253.8536716,21.53214405,177.9627628,20.68668398,107.5341254,20.11476435,38.65889073,19.80257215,330.6435232,19.59120456,261.5188451,19.24904061,193.0909749,18.81036311,124.687075,18.60757982,56.18896414,18.3470112,351.2389113,17.8193871,281.9794418,17.45783145,216.753153,17.15528051,151.638959,17.57957352,87.3682308,18.04824327,22.27092616,18.47305483,316.0591683,19.01722484,244.6558787,19.30090886,175.0064565,19.41215639,100.2135804,19.27678016,27.93807178,18.59753333,313.7057409,17.65067584,245.3188307,17.13572375,175.0839897
7.651399668,121.5812569,9.509334088,52.25926163,11.03152193,341.9342535,12.3700243,269.6098843,13.82545127,198.2901793,14.9492034,124.218673,15.98390034,50.62464579,16.42791579,336.902914,16.75672251,267.100254,17.50024546,195.3457864,18.12247855,122.8546394,18.79240425,52.50730091,19.14497767,340.0053664,19.07218091,268.6342821,18.95368995,195.5084689,18.67757504,129.4546397,19.15921508,61.88327737,19.77612225,349.6024872,19.56522194,277.3367937,19.41614976,205.9287598,18.89222292,137.050137,19.02598757,70.74279548,19.2804452,2.660772284,19.27100851,294.264823,19.41770981,223.8842964,19.22954564,153.8617686,19.04269253,86.86555695,19.02116196,16.69018714,19.23078307,307.5181944,18.71265793,238.9791673,18.39426315,169.9708422,18.21639373,102.6769485,18.38702165,34.16925508,17.94729596,324.4867795,17.90417981,251.6721974,17.44174831,182.8247999
8.711803858,16.63939928,10.19344203,303.912086,11.36250797,232.0473564,12.75052161,160.3615279,13.86114528,87.1456653,14.79489907,15.23750935,15.73225821,302.021196,16.17995987,227.2307957,16.43743998,154.2211699,16.50385542,81.11901208,16.72055302,9.071206574,15.84731184,299.5060559,15.63128922,235.210284,15.61263194,168.0749987,15.29861558,104.1308982,15.63419717,40.18186331,16.30548488,336.4178783,17.32132494,268.2867314,17.94307918,197.5610321,17.9764983,129.0539912,18.02344044,62.06989689,18.22955904,355.232168,18.8911312,291.759806,19.32086515,222.0130025,19.76737564,154.0684662,20.11516252,83.69612824,20.59627543,14.79172773,21.14479787,304.5006585,21.31424586,234.3036734,21.18026306,160.7519045,20.77905392,91.18971006,20.37713606,20.1190173,20.35766081,310.6801481,19.77112885,237.4064748,18.678936,167.1342717,17.39063404,96.66441114
11.82106795,335.0685917,13.39118428,267.227748,14.86854469,199.7080088,16.26193127,127.5947301,17.58912434,57.72994578,19.11983745,344.4347468,19.94685647,268.1016078,20.34432787,195.2811375,20.57850642,122.0427089,20.79858972,50.14591931,21.27620591,337.6263874,21.32989507,264.769579,21.10114543,194.1131054,20.45080346,120.5688774,19.47176556,49.41148213,18.66885497,346.2404438,17.99319901,280.3358031,18.06649973,216.2968708,17.82826585,148.5490884,17.67389132,84.2058126,17.74167284,17.27896495,17.47358386,311.3812234,17.58482452,247.48931,17.54489036,179.6701272,17.25865759,112.6439496,17.27132987,46.86977419,17.07809385,340.4607329,17.01159407,273.9441345,17.42112585,206.2643147,16.986968,139.4221322,16.96261453,70.97622133,16.56427237,2.514537318,16.42883954,294.7499554,15.91763892,224.3961881,15.38438044,152.3434734,14.40118119,85.27725184
8.141624336,63.96767975,9.72167484,0.04581034,11.26326593,294.3522525,12.91487832,226.0093945,14.79831404,158.1768247,16.3445838,86.68658086,18.06994979,14.23756599,19.29264201,300.6184039,20.49535906,226.3670756,21.40123537,149.6696378,22.11507973,72.88191685,22.98230222,357.3032717,23.02915379,278.0860537,22.10310929,201.6527179,21.54529652,125.7957438,20.42337715,55.27807221,19.36324738,344.2922986,18.4410095,275.021442,17.50877587,207.8812745,16.83207068,140.9135591,16.03686838,74.72934896,15.52403934,11.69963434,15.04447359,306.5649146,14.47958049,243.8618884,14.22712758,180.0941803,14.0797369,117.5971067,14.47443495,55.90451443,14.6030505,349.0216117,15.35507699,284.7515488,15.37507554,217.9854255,15.94811769,150.7072376,16.47793224,81.50000522,17.04429261,9.465086614,16.82401322,295.1096011,16.50231175,218.1940175,15.59921539,145.3243411
2.47365467,43.83981427,5.516597279,332.7381753,7.807252765,260.8306886,10.06543959,186.5039061,11.69946659,108.6418457,12.53677444,35.98130161,13.94568926,321.6078922,14.47903031,244.9746973,14.73262808,172.9956695,14.92085998,100.3730817,15.50293076,33.86956471,16.63659814,324.5727026,17.08101899,251.0382449,17.67245726,179.2980227,18.02766743,106.7490062,18.59876992,33.51805192,18.84178731,317.9418947,18.69293136,241.6112739,18.4471245,168.3853742,17.87189342,93.92453244,16.67126407,23.62692852,16.10562872,315.4339386,15.47066171,247.9771972,14.56024794,180.4330171,14.15419961,114.4254932,13.44119763,49.18271685,13.84941692,346.1411513,14.117228,278.5292116,14.25034719,213.0752138,14.44159505,139.5920309,14.07168739,71.22709155,14.11279362,359.7456213,13.66661769,288.1828465,12.79986903,218.5682121,12.0087205,149.8039823,11.07354011,79.32012211
2.993939628,27.05726248,5.588115699,313.7993312,7.248038317,240.0549461,9.271196238,166.9102676,10.74674285,89.94598768,11.27428313,17.4647438,11.9813825,303.8576835,11.73245339,230.0714456,11.61790923,164.7703325,11.83287205,95.90875041,12.29406056,35.32944582,13.50849833,330.5540573,13.99552193,263.8170867,15.32384681,195.7144691,15.79098848,125.210842,16.50155993,55.47483814,16.85917176,345.6737424,17.21916166,274.8319116,17.51200168,205.3899846,17.56995607,135.6119165,17.36324633,67.47343205,17.45513581,359.6893104,17.73760596,294.3410246,17.74215416,224.4998012,17.79954392,155.2336036,17.52402085,86.17730212,17.95602108,17.87111028,18.12740274,307.785272,18.00425583,238.2657045,17.53957247,164.3617949,16.58449948,95.69344414,16.0384804,26.17994325,15.40989479,318.8137274,14.81565314,250.5715035,13.73880048,182.3985654,12.50983801,116.3172765
9.535478229,343.3238547,11.68580788,274.7982169,13.37430881,204.143317,14.61048039,130.0707015,15.64557001,58.31059312,16.26193185,346.2155121,16.72055115,273.9319199,16.92745996,206.0489213,17.42192042,138.7076866,18.09478529,69.66252663,18.77693575,0.263886072,19.72369105,291.4400959,19.99008576,219.5323786,19.60760722,149.6750955,19.70411106,80.64838194,19.60075917,16.1718323,19.91378781,310.051996,20.58941198,242.1224355,21.10877474,172.2595162,21.4077157,100.8952467,21.26996165,28.99050376,21.21713673,320.4167635,21.14586604,250.689749,20.74756178,180.5577514,20.21705611,110.0026501,19.51474372,40.57492744,18.83395744,334.8221759,18.14725981,266.0761339,17.99962257,199.9153071,16.9232038,134.022915,16.37460293,69.21317436,15.83607655,5.886276903,15.70091797,300.7565244,15.16581136,235.9951846,15.03356833,167.493333,14.59267014,102.7813897
7.382066128,88.2268881,9.217475285,25.65456594,11.19728753,322.850052,12.90842286,257.1534201,15.11097333,190.4313398,16.83927255,120.1324263,18.28692139,46.61772925,19.02433799,335.2927236,19.62640038,265.1040772,20.33888457,194.4341025,20.58804953,123.10623,21.23067074,55.96623779,21.44147738,347.1610027,21.70978877,278.0935124,21.90533995,205.1894378,21.38589259,138.6738217,21.36460218,70.06909925,21.13921216,0.967148517,20.69656244,292.5845418,20.23260628,226.2952604,19.80102522,158.5641298,19.43773803,93.84825589,19.11701276,27.61998988,18.42797838,322.2697985,17.97024426,256.7396293,17.23835857,190.6682256,16.83408496,128.5080433,16.18477781,62.37174893,16.25098682,358.7060391,15.25198419,295.0371032,14.90335708,229.7839092,14.47881867,166.2095308,14.22565175,100.6331289,13.68427062,33.58223626,12.91805914,324.2636189,12.07317105,258.3351379
8.527705879,358.0612195,8.940408571,293.7761665,9.945635942,231.9810076,11.40442616,170.0058282,13.26623814,101.1085143,14.23621241,32.60338019,15.11170349,321.5305274,15.17366921,249.0591978,15.08658984,184.1641467,15.59534692,113.9460288,15.15653845,46.12794676,14.77434814,343.6546566,14.56023869,282.8824438,15.84903331,220.9286447,15.83598838,149.6787689,15.54901681,84.04775788,15.91421569,18.32629513,15.94896677,308.1494465,15.615426,238.0252856,14.24722136,167.9080098,12.2601491,104.9950607,10.79522129,49.28401915,10.49010134,358.9287462,10.97522782,303.7370084,11.90913438,242.1392798,12.28671607,176.1399781,12.32576163,110.7847299,12.24298512,47.38811583,12.1776344,345.436514,11.75734157,280.3122073,11.68701192,218.5140772,12.03970387,153.4765132,12.380353,87.05151092,11.99611585,17.4377437,11.18143302,311.0441626,10.46575307,240.3049533
9.117403714,53.00321207,10.52995137,346.2532926,11.62928557,279.8890106,13.18105369,214.2976281,14.5240636,145.1071305,15.41615678,78.51457242,16.62530487,10.17706944,17.09572748,299.9439411,17.79871628,233.7347589,18.64175662,162.6768978,19.13808165,93.92133348,19.33399298,24.10983064,18.89392989,315.7952238,18.82033863,249.3136085,18.22515028,184.1463976,18.32927093,122.1648962,18.88182329,58.95693641,19.53821058,352.4031232,20.09307208,283.7488617,20.17253933,213.6566146,19.75615478,144.8926549,19.50505403,75.89657994,19.11110131,10.49621423,18.49197681,300.6217242,17.76358371,233.1663347,16.65933798,165.9384437,15.7371265,99.27895373,14.56103566,35.53148182,13.14608267,334.5287381,12.01613604,276.1057682,11.3743209,220.7111698,11.79657691,161.6038562,12.42333814,99.09953483,12.60979661,30.95207415,12.0044461,323.7227752,10.86604304,253.7012701
5.761286537,62.68949764,7.645779507,0.878496777,9.417117042,297.315766,11.04127373,231.387245,12.83605763,163.4526371,14.0298287,93.1358479,14.96222308,20.67341251,15.17018573,309.0475065,14.96945994,241.74048,15.1506287,173.6320544,14.86539515,107.4605349,15.34381269,44.1071485,15.07686153,338.7894081,15.04244807,275.0546396,15.08854257,207.1790458,14.39314538,146.3321145,14.33967458,84.5942759,14.43194651,23.66735654,14.70583729,321.522517,15.27479634,257.5899426,15.33737528,192.6135,15.79995421,129.1691888,15.97967089,63.91114223,15.87921444,358.6125923,15.76330341,291.4409649,15.23819776,227.8544371,15.04871289,164.9594997,15.00601662,100.6012323,15.37061065,35.05595296,14.800104,330.2038045,14.39019954,264.9036999,14.29242336,200.2656864,14.20011367,134.1651506,13.36495953,66.93546876,12.77529772,358.8574895,11.61427244,294.8893867
1.140284809,255.5903494,3.669045023,188.1448079,5.708651629,120.4275234,8.317912279,52.59909825,10.17577098,339.0763977,11.41460359,268.5020701,12.78206732,195.0659819,13.19620947,123.4013197,14.09649839,55.42916187,14.87647179,344.316788,15.85623359,277.6764918,16.85613715,206.4572797,17.25046807,136.5331061,17.99189173,63.26282229,17.54991918,351.7232039,17.58342353,284.3547421,17.77455436,216.4314955,18.04867364,147.9068232,18.46744096,80.36120001,18.67943267,11.43567875,18.72734437,303.7669736,19.16155932,233.8962907,19.23282847,166.8686555,19.11362381,95.39367743,18.67052663,24.92826763,18.0183542,315.7607411,17.75924585,248.3960779,17.55716725,181.6171685,17.24598194,115.0512236,16.80737946,43.74265612,15.98192356,337.4244673,15.51834242,269.2009735,15.22608462,201.5140056,14.50774035,131.819178,13.35433108,64.7253482,12.0530115,358.2899165
-1.14470349,250.2339234,0.953098653,183.9730407,2.40616483,118.3393357,4.408667579,50.56330833,6.084865306,343.0567844,7.985030563,275.9784808,9.761376052,202.8803273,10.68540278,132.8528128,11.82976623,61.42166884,12.47562239,350.4589443,13.44009708,281.9338318,14.41950938,210.3730861,14.45741676,141.9623683,14.84105577,73.9618507,15.33980884,4.030249872,15.75682104,297.7981309,15.96437953,227.6158021,16.49292728,160.3488674,16.94962773,90.30165283,17.26953752,21.07150924,17.3638604,310.0618369,17.34928665,241.8153936,17.51567675,172.8424487,17.14838289,103.4688564,16.70560171,32.9919406,16.27705141,324.1666551,15.46959564,256.9518621,14.69143121,190.0108713,14.41979794,125.7760578,13.37273566,62.91440043,13.21463698,0.09868069,13.14000095,295.7599199,13.46332303,230.7173574,13.19203193,162.4034937,13.00201062,91.16039853,12.22546633,26.45678091
3.903071539,228.9722948,5.683554091,163.4988447,7.319535382,97.48552926,9.271461317,30.90460478,11.15928016,319.1243564,12.39441944,250.1210175,13.71334459,178.4689971,14.5397862,106.6186942,15.47694284,38.08282444,16.37091979,324.7326772,17.20296269,254.9585002,17.74557215,183.5476637,17.83602973,113.2737789,18.12300329,42.10181753,17.94946937,332.9252144,18.13124029,264.3205117,18.21646349,196.6130143,18.5652278,127.9905559,18.90955292,59.45133134,19.11993307,349.2790414,18.91118045,280.2534808,19.01626621,211.3364296,18.82091214,144.5504228,18.73805802,75.88303915,18.71840847,6.867257136,18.38833423,296.1467865,18.46427414,226.1116868,18.03383913,153.4603542,17.06046128,84.22607192,15.76237432,12.95080093,14.35668353,308.9761206,13.90951241,244.2070534,13.4356506,177.3332656,12.94619005,108.8828626,11.70635994,40.58535735,10.30758022,333.4103521
3.761244023,284.5519312,5.487096798,218.5337194,7.205545722,152.8153196,9.05763085,80.96344651,10.71554373,12.45122807,12.25275583,300.5052887,13.32727723,227.0288215,14.16063445,156.2136097,14.84304462,85.26772272,15.44064412,14.50888157,16.28987827,304.0026675,16.83322634,232.5488762,16.77860344,162.7375358,16.45767141,92.96027081,16.45260376,24.94522477,16.31002992,322.5664782,16.63524762,258.2272406,17.64418079,190.8904982,18.00993184,121.066775,18.2774298,51.7615492,18.26404871,343.3258177,18.45812348,277.8244268,18.84187782,211.7125866,19.14035022,143.3180969,19.29124744,73.24677199,19.2622341,3.713596378,19.12618458,295.6720369,18.94792872,225.1970483,19.11357283,154.4377183,18.13841684,85.61646414,17.67965292,16.47485625,16.98133654,309.1449049,16.64085184,240.5678343,15.83100386,171.2198806,14.95845388,98.9850681,13.67828153,34.02598863
9.547322455,80.61782132,11.76329951,10.88769542,13.86763607,298.0698014,16.03395937,223.9488956,17.60331815,146.3128901,18.56500023,72.02326515,19.67876076,356.7257104,20.1946825,281.3022446,20.92035102,209.7028429,21.6802923,134.440804,22.63360926,62.50933642,23.3585342,347.7567301,23.74621022,272.1562406,24.11080389,194.5883581,23.40646601,119.0970278,22.99347172,47.72358766,22.84500427,338.0554091,22.97592315,266.2088345,22.99739655,194.2564929,22.76010412,121.7359857,22.26292641,51.51302883,22.13465772,340.5746209,21.92397702,273.4158513,21.69920144,202.0963898,21.35639017,131.7372875,20.74674426,61.12495118,20.62144956,352.2880391,20.44678639,283.378232,20.20964772,216.2206024,20.03635852,144.7443527,19.61846331,77.45970193,19.85262227,8.358570428,19.97265842,297.7934663,19.97087662,225.5953966,19.52554851,153.1092069,18.66051505,79.6424597
6.569836663,86.26429545,8.759725344,16.51294625,10.39380762,305.1269047,12.10446824,230.9480567,13.70999508,158.8477501,15.2394738,83.64962971,16.42800166,7.754607059,17.18580385,292.7738484,17.74797491,218.804679,18.40315323,145.8103189,19.17984714,71.93279915,19.98879494,359.0896655,20.45232332,285.8382479,20.74002802,211.3388568,20.99067537,134.3446083,20.63722976,62.3739315,20.20254534,350.7882498,20.30931449,279.7565662,20.11088777,208.2506592,20.13467752,137.7650339,20.03088842,65.56318403,19.92818396,355.6794116,19.86505074,284.5166978,19.35941244,213.3910706,18.60406905,142.6127746,18.06469029,74.28831902,17.57312626,8.199315443,17.24947623,300.0941829,17.58681434,232.7240513,16.9553517,166.4455082,17.05689516,99.25557684,17.30149935,33.46408983,17.84078784,324.0919948,18.02738697,253.2659044,18.25343749,176.9804245,17.91648161,105.3657664
10.42996642,48.68170723,12.22373137,337.3216533,13.83247526,265.4719994,15.5533048,192.2379422,16.81387331,116.7568474,17.58681255,44.20590079,18.67863778,330.8852332,19.18413448,256.266713,19.89385979,185.2872336,20.69139182,110.1754725,21.43644275,38.00323531,21.75936958,324.7679189,21.9656719,252.9035922,22.56313385,178.798647,22.43031862,104.8380567,22.2974365,31.21223848,22.05972029,321.5840915,22.18379464,250.9712109,22.42763874,180.7365421,22.51687302,108.7385202,22.30676663,38.34382733,22.45703588,327.1890183,22.61526701,258.4437833,22.52373343,184.9797585,22.41538103,112.2233442,21.99423368,39.1391112,22.05365352,327.1041231,21.78619121,252.3581601,20.92715456,180.6822795,20.08085643,107.5850475,19.02756353,39.96998256,18.63836774,330.9162816,18.33909915,261.3672628,17.69114781,190.0536622,16.72279061,120.49797,15.84895922,51.1653045
5.015765825,35.78079822,6.377948365,327.353177,7.545836687,261.6826182,8.813665691,189.4591596,9.982335021,121.8139869,11.1288523,49.14511847,11.64779639,336.9220754,12.62701949,268.1445774,13.18899514,197.3046551,14.32354828,127.5475412,15.4190692,51.80059424,16.23146642,339.0527707,16.62088702,263.8307357,16.12870602,186.9268123,15.61025765,114.1067326,14.55714613,44.79125458,13.95868724,341.5289048,14.4533655,275.0002468,14.64883885,206.1186924,14.91397025,137.1575731,14.7864957,64.59495498,14.75489,357.6365006,14.81680747,288.3920043,14.3883709,219.5745871,13.87693583,152.0560567,13.65543474,85.10427383,13.7122604,20.62174317,13.89389758,312.6969463,14.62869176,244.0712784,14.41189431,176.5467776,14.87127054,105.1613221,15.01389987,35.62988303,15.36479309,323.5061946,15.08509132,249.2341233,14.63689529,173.2023543,13.86119645,102.5863913
12.71304896,80.55793602,14.63927768,7.006996425,16.35464005,292.5619637,18.25016009,216.9315959,19.7470352,137.3138566,20.56552857,59.35207765,21.30327039,340.6335153,21.35448241,261.4526376,21.30451186,186.4990987,21.28077774,110.3537934,21.37077862,37.50763305,21.13769152,324.6985762,20.76263944,252.921792,20.49540207,180.0368207,19.56872267,112.0446826,19.48672975,46.50660876,19.67882543,342.4453301,20.46608969,275.3689037,21.39252554,207.0539181,22.2212127,136.9080959,22.88650354,65.6233013,23.70701062,352.7261651,24.40478094,280.9035721,24.63526945,204.0887275,24.72354227,129.1211768,24.50273918,52.61939034,24.23386531,338.2973242,23.96477326,264.1447276,23.24788521,192.0643913,22.56582017,118.0096189,21.70965764,48.24097946,21.24015878,337.8693748,21.17524252,268.2302166,20.86448887,194.7383429,20.03869811,122.5996702,19.14518389,48.60909167
7.914610529,73.30720555,9.809753541,3.567077231,11.60597891,294.7521215,13.1209887,221.6328714,14.90086763,150.386142,16.45545658,75.84005074,17.65199501,358.4272321,18.42481213,283.7793778,18.80106645,208.6344059,19.30012083,135.1971147,19.76990173,60.79712694,20.32217863,348.7855871,20.49909001,277.0563699,20.56783279,203.6764514,20.70525374,130.018775,20.42247854,60.63143924,20.10431039,350.8277028,20.2635469,282.5986559,20.34300361,212.8145254,20.62624376,144.4748433,20.91399896,73.32937179,21.16138042,4.873451956,21.58346551,294.3931436,21.57657123,222.3818155,21.50312907,150.1742868,21.2771435,78.36350012,21.15776427,8.921133031,20.84935225,297.0594163,21.19076936,225.4861271,20.50635273,156.1387484,20.45597786,84.16539412,20.10696387,13.44223496,19.92454642,301.3274951,19.10217798,229.0142486,18.42360117,156.3946488,17.68408281,86.91146642
2.198050138,187.3869133,3.913824086,119.1542001,5.737143882,48.20968804,7.962000339,335.8698625,9.519778992,260.3068138,10.8404649,189.2284698,12.48112254,113.7132312,13.43387079,38.32414917,14.53996959,324.2636526,15.31843433,248.1720967,16.35419928,175.8254759,17.16967623,102.1602598,18.02435045,29.16630135,19.22707864,311.0981887,19.2243712,234.0547353,19.49065186,159.0071403,19.80353556,84.71711078,20.02838732,8.660681007,20.19386034,293.8576071,19.9377613,217.9343753,19.23381218,145.0273702,18.96004623,74.89010146,19.17673777,9.286689034,19.42269919,296.9955971,20.01918201,225.3504104,20.17188686,150.1273052,20.74277434,75.27003013,20.81505871,359.5441446,20.72529239,283.9754916,20.4407375,205.5859007,19.68235758,131.1414759,19.43781536,56.29414994,19.25344071,340.8344418,18.62448597,263.7423994,17.33861041,188.9558098,16.20104139,113.7306138
6.228354512,203.2850324,8.359874097,132.9470763,10.06642357,61.84359051,11.69941929,346.3824023,13.17421345,272.1353981,14.59307767,196.9033253,15.91339566,119.2722617,16.65306611,43.86850574,17.51129858,327.4138635,18.19339153,251.0636322,19.02227122,173.3953681,19.71485388,95.29049184,19.55760546,17.65963054,19.11635032,300.4055299,18.40004633,224.1172891,17.56656677,157.2981565,17.49085427,89.7057824,17.92308953,20.41739627,18.3801324,308.6332033,18.69768365,234.5131517,18.707053,159.8033061,18.62435979,87.96667314,18.64472199,15.25491732,18.35289009,301.7513218,17.80296973,226.8628389,17.08374012,155.0813584,16.39862193,84.91820277,15.54560629,15.72356263,15.9018584,307.0445179,15.17827731,240.2472943,15.26124627,170.5805836,15.59757323,103.0348102,16.42669942,30.87838541,16.70576947,315.6679997,16.70408798,235.7396332,15.98342398,158.9425178
